simulation_name,num_simulations,elapsed_time,netowrk_model,number_of_nodes,number_of_edges,density,diameter,radius,gamma,beta,tmax,R0,average_degree,average_shortest_path,iteration_number,node,S,I,R,max_infection_time,max_infection_len,degree_centrality,closeness_centrality,betweenness_centrality,eigenvector_centrality,clustering_coefficient
Simul_FB01-Facebook01-barabasi_albert,100,360.17109,barabasi_albert,168,167,0.0119,14,7,0.5,0.5,40,,1.9881,5.89236,100,165.0,167,0,1,0,1,0.00599,0.17181,0.0,0.01516,0.0
Simul_FB01-Facebook01-barabasi_albert,100,360.17109,barabasi_albert,168,167,0.0119,14,7,0.5,0.5,40,,1.9881,5.89236,99,18.0,156,0,12,17,6,0.01198,0.17216,0.00606,0.01591,0.0
Simul_FB01-Facebook01-barabasi_albert,100,360.17109,barabasi_albert,168,167,0.0119,14,7,0.5,0.5,40,,1.9881,5.89236,98,119.0,167,0,1,0,1,0.00599,0.16567,0.0,0.01616,0.0
Simul_FB01-Facebook01-barabasi_albert,100,360.17109,barabasi_albert,168,167,0.0119,14,7,0.5,0.5,40,,1.9881,5.89236,97,46.0,164,0,4,2,3,0.01198,0.1394,0.00606,0.00198,0.0
Simul_FB01-Facebook01-barabasi_albert,100,360.17109,barabasi_albert,168,167,0.0119,14,7,0.5,0.5,40,,1.9881,5.89236,96,104.0,166,0,2,1,2,0.01198,0.17216,0.00606,0.01591,0.0
Simul_FB01-Facebook01-barabasi_albert,100,360.17109,barabasi_albert,168,167,0.0119,14,7,0.5,0.5,40,,1.9881,5.89236,95,85.0,158,0,10,4,5,0.01796,0.18231,0.01212,0.00859,0.0
Simul_FB01-Facebook01-barabasi_albert,100,360.17109,barabasi_albert,168,167,0.0119,14,7,0.5,0.5,40,,1.9881,5.89236,94,160.0,166,0,2,1,2,0.00599,0.17728,0.0,0.00895,0.0
Simul_FB01-Facebook01-barabasi_albert,100,360.17109,barabasi_albert,168,167,0.0119,14,7,0.5,0.5,40,,1.9881,5.89236,93,2.0,157,0,11,9,10,0.08383,0.22149,0.39846,0.03577,0.0
Simul_FB01-Facebook01-barabasi_albert,100,360.17109,barabasi_albert,168,167,0.0119,14,7,0.5,0.5,40,,1.9881,5.89236,92,107.0,167,0,1,0,1,0.00599,0.19374,0.0,0.04721,0.0
Simul_FB01-Facebook01-barabasi_albert,100,360.17109,barabasi_albert,168,167,0.0119,14,7,0.5,0.5,40,,1.9881,5.89236,91,93.0,165,0,3,2,3,0.01198,0.14805,0.01212,0.00311,0.0
Simul_FB01-Facebook01-barabasi_albert,100,360.17109,barabasi_albert,168,167,0.0119,14,7,0.5,0.5,40,,1.9881,5.89236,90,152.0,167,0,1,0,1,0.01198,0.14779,0.00568,0.0031,0.0
Simul_FB01-Facebook01-barabasi_albert,100,360.17109,barabasi_albert,168,167,0.0119,14,7,0.5,0.5,40,,1.9881,5.89236,89,109.0,166,0,2,1,2,0.01198,0.12926,0.00606,0.00071,0.0
Simul_FB01-Facebook01-barabasi_albert,100,360.17109,barabasi_albert,168,167,0.0119,14,7,0.5,0.5,40,,1.9881,5.89236,88,144.0,164,0,4,3,4,0.00599,0.16667,0.0,0.01472,0.0
Simul_FB01-Facebook01-barabasi_albert,100,360.17109,barabasi_albert,168,167,0.0119,14,7,0.5,0.5,40,,1.9881,5.89236,87,134.0,167,0,1,0,1,0.00599,0.16767,0.0,0.00324,0.0
Simul_FB01-Facebook01-barabasi_albert,100,360.17109,barabasi_albert,168,167,0.0119,14,7,0.5,0.5,40,,1.9881,5.89236,86,165.0,166,0,2,1,2,0.00599,0.17181,0.0,0.01516,0.0
Simul_FB01-Facebook01-barabasi_albert,100,360.17109,barabasi_albert,168,167,0.0119,14,7,0.5,0.5,40,,1.9881,5.89236,85,21.0,166,0,2,1,2,0.00599,0.16567,0.0,0.01616,0.0
Simul_FB01-Facebook01-barabasi_albert,100,360.17109,barabasi_albert,168,167,0.0119,14,7,0.5,0.5,40,,1.9881,5.89236,84,28.0,164,0,4,3,4,0.01198,0.19108,0.02424,0.03609,0.0
Simul_FB01-Facebook01-barabasi_albert,100,360.17109,barabasi_albert,168,167,0.0119,14,7,0.5,0.5,40,,1.9881,5.89236,83,64.0,167,0,1,0,1,0.01198,0.15637,0.00606,0.00235,0.0
Simul_FB01-Facebook01-barabasi_albert,100,360.17109,barabasi_albert,168,167,0.0119,14,7,0.5,0.5,40,,1.9881,5.89236,82,40.0,167,0,1,0,1,0.00599,0.14753,0.0,0.00295,0.0
Simul_FB01-Facebook01-barabasi_albert,100,360.17109,barabasi_albert,168,167,0.0119,14,7,0.5,0.5,40,,1.9881,5.89236,81,35.0,129,0,39,33,22,0.00599,0.2294,0.0,0.14216,0.0
Simul_FB01-Facebook01-barabasi_albert,100,360.17109,barabasi_albert,168,167,0.0119,14,7,0.5,0.5,40,,1.9881,5.89236,80,116.0,161,0,7,3,4,0.00599,0.19374,0.0,0.04721,0.0
Simul_FB01-Facebook01-barabasi_albert,100,360.17109,barabasi_albert,168,167,0.0119,14,7,0.5,0.5,40,,1.9881,5.89236,79,86.0,166,0,2,1,2,0.01796,0.15666,0.01212,0.00247,0.0
Simul_FB01-Facebook01-barabasi_albert,100,360.17109,barabasi_albert,168,167,0.0119,14,7,0.5,0.5,40,,1.9881,5.89236,78,165.0,164,0,4,3,4,0.00599,0.17181,0.0,0.01516,0.0
Simul_FB01-Facebook01-barabasi_albert,100,360.17109,barabasi_albert,168,167,0.0119,14,7,0.5,0.5,40,,1.9881,5.89236,77,66.0,136,0,32,30,19,0.01198,0.23003,0.00606,0.1492,0.0
