simulation_name,num_simulations,elapsed_time,netowrk_model,number_of_nodes,number_of_edges,density,diameter,radius,gamma,beta,tmax,R0,average_degree,average_shortest_path,iteration_number,node,S,I,R,max_infection_time,max_infection_len,degree_centrality,closeness_centrality,betweenness_centrality,eigenvector_centrality,clustering_coefficient
Ego-SIMPLES-S07-Ego-facebook,30,2591.37471,snap-Ego,4039,88234,0.01082,8,4,0.4,0.3,30,,43.69101,3.69251,30,3641,91,0,3948,4083,2554,0.00248,0.23935,0.0,0.0,0.84444
Ego-SIMPLES-S07-Ego-facebook,30,2591.37471,snap-Ego,4039,88234,0.01082,8,4,0.4,0.3,30,,43.69101,3.69251,29,3222,194,0,3845,3714,2127,0.00371,0.28646,1e-05,0.0,0.53333
Ego-SIMPLES-S07-Ego-facebook,30,2591.37471,snap-Ego,4039,88234,0.01082,8,4,0.4,0.3,30,,43.69101,3.69251,28,3087,186,0,3853,3687,2194,0.01263,0.28345,2e-05,0.0,0.30275
Ego-SIMPLES-S07-Ego-facebook,30,2591.37471,snap-Ego,4039,88234,0.01082,8,4,0.4,0.3,30,,43.69101,3.69251,27,284,176,0,3863,3319,2196,0.00396,0.26136,0.0,0.0,0.7
Ego-SIMPLES-S07-Ego-facebook,30,2591.37471,snap-Ego,4039,88234,0.01082,8,4,0.4,0.3,30,,43.69101,3.69251,26,3150,141,0,3898,4344,2291,0.02204,0.28421,5e-05,0.0,0.40552
Ego-SIMPLES-S07-Ego-facebook,30,2591.37471,snap-Ego,4039,88234,0.01082,8,4,0.4,0.3,30,,43.69101,3.69251,25,1089,102,0,3937,4047,2354,0.00347,0.31527,0.0,0.0,0.74725
Ego-SIMPLES-S07-Ego-facebook,30,2591.37471,snap-Ego,4039,88234,0.01082,8,4,0.4,0.3,30,,43.69101,3.69251,24,2192,153,0,3886,3882,2315,0.01015,0.26047,0.0,0.00083,0.6939
Ego-SIMPLES-S07-Ego-facebook,30,2591.37471,snap-Ego,4039,88234,0.01082,8,4,0.4,0.3,30,,43.69101,3.69251,23,752,224,0,3815,3954,2501,0.00941,0.17856,0.0,0.0,0.65861
Ego-SIMPLES-S07-Ego-facebook,30,2591.37471,snap-Ego,4039,88234,0.01082,8,4,0.4,0.3,30,,43.69101,3.69251,22,3838,158,0,3881,3719,2346,0.01511,0.24007,2e-05,0.0,0.39454
Ego-SIMPLES-S07-Ego-facebook,30,2591.37471,snap-Ego,4039,88234,0.01082,8,4,0.4,0.3,30,,43.69101,3.69251,21,2755,169,0,3870,3729,2030,0.02204,0.28421,1e-05,0.0,0.55924
Ego-SIMPLES-S07-Ego-facebook,30,2591.37471,snap-Ego,4039,88234,0.01082,8,4,0.4,0.3,30,,43.69101,3.69251,20,890,143,0,3896,3722,2465,0.00173,0.21384,0.0,0.0,0.80952
Ego-SIMPLES-S07-Ego-facebook,30,2591.37471,snap-Ego,4039,88234,0.01082,8,4,0.4,0.3,30,,43.69101,3.69251,19,3016,158,0,3881,4367,2426,0.00718,0.28301,1e-05,0.0,0.41872
Ego-SIMPLES-S07-Ego-facebook,30,2591.37471,snap-Ego,4039,88234,0.01082,8,4,0.4,0.3,30,,43.69101,3.69251,18,893,3839,0,200,160,125,0.00099,0.21347,0.0,0.0,0.83333
Ego-SIMPLES-S07-Ego-facebook,30,2591.37471,snap-Ego,4039,88234,0.01082,8,4,0.4,0.3,30,,43.69101,3.69251,17,959,218,0,3821,4082,2175,0.01139,0.31606,0.0,2e-05,0.64928
Ego-SIMPLES-S07-Ego-facebook,30,2591.37471,snap-Ego,4039,88234,0.01082,8,4,0.4,0.3,30,,43.69101,3.69251,16,1623,66,0,3973,3858,2367,0.02476,0.3174,1e-05,5e-05,0.64303
Ego-SIMPLES-S07-Ego-facebook,30,2591.37471,snap-Ego,4039,88234,0.01082,8,4,0.4,0.3,30,,43.69101,3.69251,15,2277,192,0,3847,3849,2272,0.00396,0.26005,0.0,0.00072,0.375
Ego-SIMPLES-S07-Ego-facebook,30,2591.37471,snap-Ego,4039,88234,0.01082,8,4,0.4,0.3,30,,43.69101,3.69251,14,1107,212,0,3827,3782,2349,0.03492,0.31843,2e-05,7e-05,0.53587
Ego-SIMPLES-S07-Ego-facebook,30,2591.37471,snap-Ego,4039,88234,0.01082,8,4,0.4,0.3,30,,43.69101,3.69251,13,845,97,1,3941,4070,2531,0.0057,0.17844,0.0,0.0,0.56126
Ego-SIMPLES-S07-Ego-facebook,30,2591.37471,snap-Ego,4039,88234,0.01082,8,4,0.4,0.3,30,,43.69101,3.69251,12,756,197,1,3841,4198,2437,0.00248,0.17833,0.0,0.0,0.68889
