simulation_name,num_simulations,elapsed_time,netowrk_model,number_of_nodes,number_of_edges,density,diameter,radius,gamma,beta,tmax,R0,average_degree,average_shortest_path,iteration_number,node,S,I,R,max_infection_time,max_infection_len,degree_centrality,closeness_centrality,betweenness_centrality,eigenvector_centrality,clustering_coefficient
SIMMONS-SIMPLES-r1-Simmons81-erdos_renyi,30,525.39548,erdos_renyi_gnp,1518,33242,0.02887,3,3,0.1,0.3,30,,43.7971,2.24602,30,1039,0,74,1444,1544,1455,0.03362,0.45789,0.0006,0.02915,0.03451
SIMMONS-SIMPLES-r1-Simmons81-erdos_renyi,30,525.39548,erdos_renyi_gnp,1518,33242,0.02887,3,3,0.1,0.3,30,,43.7971,2.24602,29,593,0,95,1423,1566,1441,0.03296,0.45914,0.00084,0.02973,0.03184
SIMMONS-SIMPLES-r1-Simmons81-erdos_renyi,30,525.39548,erdos_renyi_gnp,1518,33242,0.02887,3,3,0.1,0.3,30,,43.7971,2.24602,28,475,0,78,1440,1570,1441,0.02703,0.43946,0.00103,0.02321,0.02317
SIMMONS-SIMPLES-r1-Simmons81-erdos_renyi,30,525.39548,erdos_renyi_gnp,1518,33242,0.02887,3,3,0.1,0.3,30,,43.7971,2.24602,27,1375,0,89,1429,1578,1437,0.02966,0.44789,0.00114,0.02627,0.0303
SIMMONS-SIMPLES-r1-Simmons81-erdos_renyi,30,525.39548,erdos_renyi_gnp,1518,33242,0.02887,3,3,0.1,0.3,30,,43.7971,2.24602,26,339,0,75,1443,1570,1457,0.03494,0.46109,0.00189,0.03084,0.0254
SIMMONS-SIMPLES-r1-Simmons81-erdos_renyi,30,525.39548,erdos_renyi_gnp,1518,33242,0.02887,3,3,0.1,0.3,30,,43.7971,2.24602,25,254,0,72,1446,1547,1448,0.02966,0.44383,0.00083,0.02584,0.04141
SIMMONS-SIMPLES-r1-Simmons81-erdos_renyi,30,525.39548,erdos_renyi_gnp,1518,33242,0.02887,3,3,0.1,0.3,30,,43.7971,2.24602,24,1283,0,65,1453,1572,1439,0.03296,0.45597,0.00096,0.02874,0.02612
SIMMONS-SIMPLES-r1-Simmons81-erdos_renyi,30,525.39548,erdos_renyi_gnp,1518,33242,0.02887,3,3,0.1,0.3,30,,43.7971,2.24602,23,514,0,78,1440,1569,1452,0.03889,0.46951,0.0013,0.03582,0.02981
SIMMONS-SIMPLES-r1-Simmons81-erdos_renyi,30,525.39548,erdos_renyi_gnp,1518,33242,0.02887,3,3,0.1,0.3,30,,43.7971,2.24602,22,478,0,83,1435,1549,1464,0.02109,0.42069,0.00054,0.01789,0.03226
SIMMONS-SIMPLES-r1-Simmons81-erdos_renyi,30,525.39548,erdos_renyi_gnp,1518,33242,0.02887,3,3,0.1,0.3,30,,43.7971,2.24602,21,1305,0,72,1446,1567,1450,0.03032,0.45446,0.00047,0.02668,0.02609
SIMMONS-SIMPLES-r1-Simmons81-erdos_renyi,30,525.39548,erdos_renyi_gnp,1518,33242,0.02887,3,3,0.1,0.3,30,,43.7971,2.24602,20,926,0,79,1439,1556,1447,0.029,0.44526,0.0005,0.02643,0.04651
SIMMONS-SIMPLES-r1-Simmons81-erdos_renyi,30,525.39548,erdos_renyi_gnp,1518,33242,0.02887,3,3,0.1,0.3,30,,43.7971,2.24602,19,1252,0,65,1453,1550,1437,0.02769,0.44073,0.00045,0.02333,0.02207
SIMMONS-SIMPLES-r1-Simmons81-erdos_renyi,30,525.39548,erdos_renyi_gnp,1518,33242,0.02887,3,3,0.1,0.3,30,,43.7971,2.24602,18,486,0,87,1431,1562,1445,0.02307,0.43072,0.00091,0.02039,0.02857
SIMMONS-SIMPLES-r1-Simmons81-erdos_renyi,30,525.39548,erdos_renyi_gnp,1518,33242,0.02887,3,3,0.1,0.3,30,,43.7971,2.24602,17,713,0,74,1444,1558,1457,0.02769,0.44789,0.00133,0.02449,0.02787
SIMMONS-SIMPLES-r1-Simmons81-erdos_renyi,30,525.39548,erdos_renyi_gnp,1518,33242,0.02887,3,3,0.1,0.3,30,,43.7971,2.24602,16,1441,0,77,1441,1557,1458,0.03098,0.45243,0.00032,0.02734,0.0333
SIMMONS-SIMPLES-r1-Simmons81-erdos_renyi,30,525.39548,erdos_renyi_gnp,1518,33242,0.02887,3,3,0.1,0.3,30,,43.7971,2.24602,15,1269,0,96,1422,1537,1436,0.03823,0.46577,0.00103,0.03393,0.01996
SIMMONS-SIMPLES-r1-Simmons81-erdos_renyi,30,525.39548,erdos_renyi_gnp,1518,33242,0.02887,3,3,0.1,0.3,30,,43.7971,2.24602,14,77,0,76,1442,1579,1430,0.02703,0.43958,0.0009,0.02368,0.02927
SIMMONS-SIMPLES-r1-Simmons81-erdos_renyi,30,525.39548,erdos_renyi_gnp,1518,33242,0.02887,3,3,0.1,0.3,30,,43.7971,2.24602,13,467,0,81,1437,1573,1440,0.03296,0.45487,0.00213,0.02852,0.02694
SIMMONS-SIMPLES-r1-Simmons81-erdos_renyi,30,525.39548,erdos_renyi_gnp,1518,33242,0.02887,3,3,0.1,0.3,30,,43.7971,2.24602,12,1033,0,68,1450,1557,1448,0.03164,0.45378,0.00111,0.028,0.0266
SIMMONS-SIMPLES-r1-Simmons81-erdos_renyi,30,525.39548,erdos_renyi_gnp,1518,33242,0.02887,3,3,0.1,0.3,30,,43.7971,2.24602,11,854,0,80,1438,1564,1451,0.03362,0.45351,0.00092,0.02872,0.03137
SIMMONS-SIMPLES-r1-Simmons81-erdos_renyi,30,525.39548,erdos_renyi_gnp,1518,33242,0.02887,3,3,0.1,0.3,30,,43.7971,2.24602,10,1332,0,94,1424,1563,1450,0.03032,0.44855,0.00093,0.02731,0.04155
SIMMONS-SIMPLES-r1-Simmons81-erdos_renyi,30,525.39548,erdos_renyi_gnp,1518,33242,0.02887,3,3,0.1,0.3,30,,43.7971,2.24602,9,163,0,66,1452,1554,1449,0.03362,0.46152,0.00086,0.03007,0.03451
SIMMONS-SIMPLES-r1-Simmons81-erdos_renyi,30,525.39548,erdos_renyi_gnp,1518,33242,0.02887,3,3,0.1,0.3,30,,43.7971,2.24602,8,1308,0,74,1444,1543,1452,0.03362,0.45789,0.001,0.03002,0.02353
SIMMONS-SIMPLES-r1-Simmons81-erdos_renyi,30,525.39548,erdos_renyi_gnp,1518,33242,0.02887,3,3,0.1,0.3,30,,43.7971,2.24602,7,439,0,76,1442,1549,1454,0.03164,0.45501,0.00153,0.02817,0.02128
SIMMONS-SIMPLES-r1-Simmons81-erdos_renyi,30,525.39548,erdos_renyi_gnp,1518,33242,0.02887,3,3,0.1,0.3,30,,43.7971,2.24602,6,501,0,83,1435,1553,1462,0.03032,0.45257,0.00054,0.02711,0.02222
SIMMONS-SIMPLES-r1-Simmons81-erdos_renyi,30,525.39548,erdos_renyi_gnp,1518,33242,0.02887,3,3,0.1,0.3,30,,43.7971,2.24602,5,617,0,100,1418,1549,1452,0.03032,0.45028,0.00095,0.02695,0.01932
SIMMONS-SIMPLES-r1-Simmons81-erdos_renyi,30,525.39548,erdos_renyi_gnp,1518,33242,0.02887,3,3,0.1,0.3,30,,43.7971,2.24602,4,1368,0,89,1429,1527,1452,0.03164,0.45257,0.00083,0.02777,0.02216
SIMMONS-SIMPLES-r1-Simmons81-erdos_renyi,30,525.39548,erdos_renyi_gnp,1518,33242,0.02887,3,3,0.1,0.3,30,,43.7971,2.24602,3,811,0,89,1429,1570,1441,0.02373,0.43219,0.00025,0.02089,0.01429
SIMMONS-SIMPLES-r1-Simmons81-erdos_renyi,30,525.39548,erdos_renyi_gnp,1518,33242,0.02887,3,3,0.1,0.3,30,,43.7971,2.24602,2,1127,0,73,1445,1553,1462,0.02703,0.4415,0.00044,0.02343,0.02561
SIMMONS-SIMPLES-r1-Simmons81-erdos_renyi,30,525.39548,erdos_renyi_gnp,1518,33242,0.02887,3,3,0.1,0.3,30,,43.7971,2.24602,1,531,0,79,1439,1576,1441,0.03494,0.46477,0.00137,0.03103,0.03483
SIMMONS-SIMPLES-r1-Simmons81-barabasi_albert,30,520.24014,barabasi_albert,1518,32912,0.02858,3,2,0.1,0.3,30,,43.36232,2.23297,30,1027,0,86,1432,1573,1424,0.01648,0.42624,0.00019,0.0114,0.09333
SIMMONS-SIMPLES-r1-Simmons81-barabasi_albert,30,520.24014,barabasi_albert,1518,32912,0.02858,3,2,0.1,0.3,30,,43.36232,2.23297,29,699,0,67,1451,1554,1437,0.02571,0.44683,0.00043,0.01539,0.05668
SIMMONS-SIMPLES-r1-Simmons81-barabasi_albert,30,520.24014,barabasi_albert,1518,32912,0.02858,3,2,0.1,0.3,30,,43.36232,2.23297,28,1113,0,72,1446,1606,1419,0.01648,0.41539,9e-05,0.00962,0.07333
SIMMONS-SIMPLES-r1-Simmons81-barabasi_albert,30,520.24014,barabasi_albert,1518,32912,0.02858,3,2,0.1,0.3,30,,43.36232,2.23297,27,986,0,74,1444,1573,1428,0.01648,0.42565,4e-05,0.01095,0.04
