simulation_name,num_simulations,elapsed_time,netowrk_model,number_of_nodes,number_of_edges,density,diameter,radius,gamma,beta,tmax,R0,average_degree,average_shortest_path,iteration_number,node,S,I,R,max_infection_time,max_infection_len,degree_centrality,closeness_centrality,betweenness_centrality,eigenvector_centrality,clustering_coefficient
EGO-COMPLEX-s3-Ego-erdos_renyi,30,2652.11253,erdos_renyi_gnp,4039,87802,0.01077,4,3,0.3,0.3,30,,43.4771,2.6086,30,1461,0,0,4039,4210,3574,0.00768,0.36853,0.00028,0.01054,0.01075
EGO-COMPLEX-s3-Ego-erdos_renyi,30,2652.11253,erdos_renyi_gnp,4039,87802,0.01077,4,3,0.3,0.3,30,,43.4771,2.6086,29,3211,0,0,4039,4266,3566,0.01015,0.38105,0.00024,0.0148,0.0122
EGO-COMPLEX-s3-Ego-erdos_renyi,30,2652.11253,erdos_renyi_gnp,4039,87802,0.01077,4,3,0.3,0.3,30,,43.4771,2.6086,28,1454,0,0,4039,4303,3589,0.00941,0.37873,0.00027,0.01385,0.00711
EGO-COMPLEX-s3-Ego-erdos_renyi,30,2652.11253,erdos_renyi_gnp,4039,87802,0.01077,4,3,0.3,0.3,30,,43.4771,2.6086,27,517,0,0,4039,4241,3579,0.00991,0.37933,0.00017,0.01403,0.0141
EGO-COMPLEX-s3-Ego-erdos_renyi,30,2652.11253,erdos_renyi_gnp,4039,87802,0.01077,4,3,0.3,0.3,30,,43.4771,2.6086,26,663,0,1,4038,4236,3618,0.01263,0.39098,0.0006,0.01835,0.00863
EGO-COMPLEX-s3-Ego-erdos_renyi,30,2652.11253,erdos_renyi_gnp,4039,87802,0.01077,4,3,0.3,0.3,30,,43.4771,2.6086,25,2115,0,0,4039,4302,3552,0.00941,0.37685,0.00031,0.01331,0.00711
EGO-COMPLEX-s3-Ego-erdos_renyi,30,2652.11253,erdos_renyi_gnp,4039,87802,0.01077,4,3,0.3,0.3,30,,43.4771,2.6086,24,1462,0,0,4039,4289,3575,0.01015,0.38037,0.00029,0.01466,0.01707
EGO-COMPLEX-s3-Ego-erdos_renyi,30,2652.11253,erdos_renyi_gnp,4039,87802,0.01077,4,3,0.3,0.3,30,,43.4771,2.6086,23,3961,0,0,4039,4272,3558,0.00991,0.37973,0.00028,0.01419,0.0141
EGO-COMPLEX-s3-Ego-erdos_renyi,30,2652.11253,erdos_renyi_gnp,4039,87802,0.01077,4,3,0.3,0.3,30,,43.4771,2.6086,22,2953,0,2,4037,4288,3616,0.01213,0.38667,0.00051,0.01659,0.0102
EGO-COMPLEX-s3-Ego-erdos_renyi,30,2652.11253,erdos_renyi_gnp,4039,87802,0.01077,4,3,0.3,0.3,30,,43.4771,2.6086,21,4,0,2,4037,4298,3608,0.01189,0.38764,0.00055,0.0168,0.00621
