simulation_name,num_simulations,elapsed_time,netowrk_model,number_of_nodes,number_of_edges,density,diameter,radius,gamma,beta,tmax,R0,average_degree,average_shortest_path,iteration_number,node,S,I,R,max_infection_time,max_infection_len,degree_centrality,closeness_centrality,betweenness_centrality,eigenvector_centrality,clustering_coefficient
Ego-SIMPLES-S04-Ego-facebook,30,2590.98226,snap-Ego,4039,88234,0.01082,8,4,0.7,0.3,30,,43.69101,3.69251,30,3883,262,0,3777,3907,2138,0.00371,0.23942,0.0,0.0,0.92381
Ego-SIMPLES-S04-Ego-facebook,30,2590.98226,snap-Ego,4039,88234,0.01082,8,4,0.7,0.3,30,,43.69101,3.69251,29,1692,259,0,3780,3753,1966,0.01238,0.33681,8e-05,1e-05,0.43184
Ego-SIMPLES-S04-Ego-facebook,30,2590.98226,snap-Ego,4039,88234,0.01082,8,4,0.7,0.3,30,,43.69101,3.69251,28,962,328,0,3711,3914,1977,0.00669,0.33474,4e-05,1e-05,0.43875
Ego-SIMPLES-S04-Ego-facebook,30,2590.98226,snap-Ego,4039,88234,0.01082,8,4,0.7,0.3,30,,43.69101,3.69251,27,3045,258,0,3781,3163,1832,0.00198,0.2826,0.0,0.0,0.5
Ego-SIMPLES-S04-Ego-facebook,30,2590.98226,snap-Ego,4039,88234,0.01082,8,4,0.7,0.3,30,,43.69101,3.69251,26,3411,402,0,3637,3317,1756,0.01535,0.28367,3e-05,0.0,0.35695
Ego-SIMPLES-S04-Ego-facebook,30,2590.98226,snap-Ego,4039,88234,0.01082,8,4,0.7,0.3,30,,43.69101,3.69251,25,2108,247,0,3792,3042,1917,0.04061,0.26255,0.0,0.07234,0.84116
Ego-SIMPLES-S04-Ego-facebook,30,2590.98226,snap-Ego,4039,88234,0.01082,8,4,0.7,0.3,30,,43.69101,3.69251,24,99,296,0,3743,3267,1812,0.00322,0.26131,0.0,0.0,0.64103
Ego-SIMPLES-S04-Ego-facebook,30,2590.98226,snap-Ego,4039,88234,0.01082,8,4,0.7,0.3,30,,43.69101,3.69251,23,3628,363,0,3676,3378,2069,0.0057,0.23953,1e-05,0.0,0.52569
Ego-SIMPLES-S04-Ego-facebook,30,2590.98226,snap-Ego,4039,88234,0.01082,8,4,0.7,0.3,30,,43.69101,3.69251,22,3420,309,0,3730,3528,1951,0.0057,0.28317,2e-05,0.0,0.5415
Ego-SIMPLES-S04-Ego-facebook,30,2590.98226,snap-Ego,4039,88234,0.01082,8,4,0.7,0.3,30,,43.69101,3.69251,21,56,327,0,3712,3966,2021,0.01932,0.27586,0.00129,3e-05,0.34865
Ego-SIMPLES-S04-Ego-facebook,30,2590.98226,snap-Ego,4039,88234,0.01082,8,4,0.7,0.3,30,,43.69101,3.69251,20,1570,326,0,3713,3847,1922,0.03071,0.318,4e-05,6e-05,0.4962
Ego-SIMPLES-S04-Ego-facebook,30,2590.98226,snap-Ego,4039,88234,0.01082,8,4,0.7,0.3,30,,43.69101,3.69251,19,3525,246,0,3793,3680,2115,0.00892,0.27804,0.00096,0.0,0.42698
Ego-SIMPLES-S04-Ego-facebook,30,2590.98226,snap-Ego,4039,88234,0.01082,8,4,0.7,0.3,30,,43.69101,3.69251,18,1798,500,0,3539,3789,1974,0.00842,0.31576,0.0,0.0,0.80214
Ego-SIMPLES-S04-Ego-facebook,30,2590.98226,snap-Ego,4039,88234,0.01082,8,4,0.7,0.3,30,,43.69101,3.69251,17,3193,4038,0,1,0,1,0.00669,0.28297,0.0,0.0,0.45869
Ego-SIMPLES-S04-Ego-facebook,30,2590.98226,snap-Ego,4039,88234,0.01082,8,4,0.7,0.3,30,,43.69101,3.69251,16,2807,296,0,3743,3716,1891,0.00545,0.28287,0.0,0.0,0.4026
Ego-SIMPLES-S04-Ego-facebook,30,2590.98226,snap-Ego,4039,88234,0.01082,8,4,0.7,0.3,30,,43.69101,3.69251,15,1649,257,0,3782,3781,2010,0.00867,0.31579,0.0,0.0,0.59328
Ego-SIMPLES-S04-Ego-facebook,30,2590.98226,snap-Ego,4039,88234,0.01082,8,4,0.7,0.3,30,,43.69101,3.69251,14,2228,455,0,3584,3140,1881,0.00792,0.26031,0.0,0.0008,0.43145
Ego-SIMPLES-S04-Ego-facebook,30,2590.98226,snap-Ego,4039,88234,0.01082,8,4,0.7,0.3,30,,43.69101,3.69251,13,423,430,0,3609,3540,1739,0.01412,0.30876,0.00046,1e-05,0.50063
Ego-SIMPLES-S04-Ego-facebook,30,2590.98226,snap-Ego,4039,88234,0.01082,8,4,0.7,0.3,30,,43.69101,3.69251,12,1664,4038,0,1,0,1,0.00149,0.31507,0.0,0.0,0.6
Ego-SIMPLES-S04-Ego-facebook,30,2590.98226,snap-Ego,4039,88234,0.01082,8,4,0.7,0.3,30,,43.69101,3.69251,11,2348,497,0,3542,3772,1815,0.03739,0.26233,0.0,0.06622,0.82967
Ego-SIMPLES-S04-Ego-facebook,30,2590.98226,snap-Ego,4039,88234,0.01082,8,4,0.7,0.3,30,,43.69101,3.69251,10,1261,4038,0,1,0,1,0.01684,0.31833,1e-05,0.0,0.5518
Ego-SIMPLES-S04-Ego-facebook,30,2590.98226,snap-Ego,4039,88234,0.01082,8,4,0.7,0.3,30,,43.69101,3.69251,9,361,274,0,3765,4033,1840,0.0057,0.27137,0.0,0.0,0.63241
Ego-SIMPLES-S04-Ego-facebook,30,2590.98226,snap-Ego,4039,88234,0.01082,8,4,0.7,0.3,30,,43.69101,3.69251,8,3805,4038,0,1,0,1,0.00124,0.23927,0.0,0.0,0.5
Ego-SIMPLES-S04-Ego-facebook,30,2590.98226,snap-Ego,4039,88234,0.01082,8,4,0.7,0.3,30,,43.69101,3.69251,7,23,258,0,3781,3207,1852,0.00421,0.26138,0.0,0.0,0.16912
Ego-SIMPLES-S04-Ego-facebook,30,2590.98226,snap-Ego,4039,88234,0.01082,8,4,0.7,0.3,30,,43.69101,3.69251,6,573,290,0,3749,3811,1918,0.00792,0.27041,0.0,0.0,0.57258
Ego-SIMPLES-S04-Ego-facebook,30,2590.98226,snap-Ego,4039,88234,0.01082,8,4,0.7,0.3,30,,43.69101,3.69251,5,2896,4038,0,1,0,1,0.01238,0.28343,0.0,0.0,0.54694
Ego-SIMPLES-S04-Ego-facebook,30,2590.98226,snap-Ego,4039,88234,0.01082,8,4,0.7,0.3,30,,43.69101,3.69251,4,3117,315,0,3724,2775,1762,0.0156,0.28369,3e-05,0.0,0.31439
Ego-SIMPLES-S04-Ego-facebook,30,2590.98226,snap-Ego,4039,88234,0.01082,8,4,0.7,0.3,30,,43.69101,3.69251,3,3525,285,0,3754,3844,2053,0.00892,0.27804,0.00073,0.0,0.42698
Ego-SIMPLES-S04-Ego-facebook,30,2590.98226,snap-Ego,4039,88234,0.01082,8,4,0.7,0.3,30,,43.69101,3.69251,2,1406,528,0,3511,3551,1894,0.00768,0.3174,0.0,0.0,0.74839
Ego-SIMPLES-S04-Ego-facebook,30,2590.98226,snap-Ego,4039,88234,0.01082,8,4,0.7,0.3,30,,43.69101,3.69251,1,1546,4038,0,1,0,1,0.00074,0.315,0.0,0.0,1.0
