simulation_name,num_simulations,elapsed_time,netowrk_model,number_of_nodes,number_of_edges,density,diameter,radius,gamma,beta,tmax,R0,average_degree,average_shortest_path,iteration_number,node,S,I,R,max_infection_time,max_infection_len,degree_centrality,closeness_centrality,betweenness_centrality,eigenvector_centrality,clustering_coefficient
FB02-COMPLEX-S10-Facebook02-erdos_renyi,20,40.74433,erdos_renyi_gnp,333,5004,0.09052,3,3,1.0,0.3,30,,30.05405,1.96856,20,0.0,0,0,333,365,205,0.11747,0.52532,0.00268,0.06815,0.08907
FB02-COMPLEX-S10-Facebook02-erdos_renyi,20,40.74433,erdos_renyi_gnp,333,5004,0.09052,3,3,1.0,0.3,30,,30.05405,1.96856,19,116.0,0,0,333,370,218,0.09337,0.50998,0.00266,0.05518,0.08387
FB02-COMPLEX-S10-Facebook02-erdos_renyi,20,40.74433,erdos_renyi_gnp,333,5004,0.09052,3,3,1.0,0.3,30,,30.05405,1.96856,18,205.0,0,0,333,359,213,0.08735,0.5061,0.0026,0.0516,0.08621
FB02-COMPLEX-S10-Facebook02-erdos_renyi,20,40.74433,erdos_renyi_gnp,333,5004,0.09052,3,3,1.0,0.3,30,,30.05405,1.96856,17,208.0,0,0,333,361,219,0.09639,0.51713,0.00441,0.05843,0.08266
FB02-COMPLEX-S10-Facebook02-erdos_renyi,20,40.74433,erdos_renyi_gnp,333,5004,0.09052,3,3,1.0,0.3,30,,30.05405,1.96856,16,264.0,0,0,333,333,221,0.11446,0.52449,0.006,0.06806,0.07255
FB02-COMPLEX-S10-Facebook02-erdos_renyi,20,40.74433,erdos_renyi_gnp,333,5004,0.09052,3,3,1.0,0.3,30,,30.05405,1.96856,15,42.0,0,0,333,339,209,0.09337,0.51633,0.00116,0.0556,0.08387
FB02-COMPLEX-S10-Facebook02-erdos_renyi,20,40.74433,erdos_renyi_gnp,333,5004,0.09052,3,3,1.0,0.3,30,,30.05405,1.96856,14,179.0,1,0,332,325,229,0.08133,0.49775,0.00119,0.04863,0.09972
FB02-COMPLEX-S10-Facebook02-erdos_renyi,20,40.74433,erdos_renyi_gnp,333,5004,0.09052,3,3,1.0,0.3,30,,30.05405,1.96856,13,227.0,0,0,333,392,204,0.07229,0.49258,0.00153,0.04321,0.07971
FB02-COMPLEX-S10-Facebook02-erdos_renyi,20,40.74433,erdos_renyi_gnp,333,5004,0.09052,3,3,1.0,0.3,30,,30.05405,1.96856,12,216.0,0,0,333,377,231,0.08434,0.49925,0.00104,0.04922,0.09524
FB02-COMPLEX-S10-Facebook02-erdos_renyi,20,40.74433,erdos_renyi_gnp,333,5004,0.09052,3,3,1.0,0.3,30,,30.05405,1.96856,11,279.0,0,0,333,405,207,0.09036,0.51156,0.00627,0.05519,0.07356
FB02-COMPLEX-S10-Facebook02-erdos_renyi,20,40.74433,erdos_renyi_gnp,333,5004,0.09052,3,3,1.0,0.3,30,,30.05405,1.96856,10,13.0,1,0,332,356,216,0.08133,0.50227,0.00112,0.04657,0.08262
