simulation_name,num_simulations,elapsed_time,netowrk_model,number_of_nodes,number_of_edges,density,diameter,radius,gamma,beta,tmax,R0,average_degree,average_shortest_path,iteration_number,node,S,I,R,max_infection_time,max_infection_len,degree_centrality,closeness_centrality,betweenness_centrality,eigenvector_centrality,clustering_coefficient
HAVERFORD-SIMPLES-s2-Haverford76-erdos_renyi,20,378.03424,erdos_renyi_gnp,1446,59434,0.05689,3,2,0.2,0.3,30,,82.2047,1.95188,20,1372,0,6,1440,1479,1388,0.05744,0.51205,0.00057,0.02611,0.05877
HAVERFORD-SIMPLES-s2-Haverford76-erdos_renyi,20,378.03424,erdos_renyi_gnp,1446,59434,0.05689,3,2,0.2,0.3,30,,82.2047,1.95188,19,1390,0,4,1442,1487,1384,0.05606,0.51259,0.00041,0.02592,0.0537
HAVERFORD-SIMPLES-s2-Haverford76-erdos_renyi,20,378.03424,erdos_renyi_gnp,1446,59434,0.05689,3,2,0.2,0.3,30,,82.2047,1.95188,18,1360,0,5,1441,1469,1378,0.04706,0.50755,0.00045,0.02166,0.05487
HAVERFORD-SIMPLES-s2-Haverford76-erdos_renyi,20,378.03424,erdos_renyi_gnp,1446,59434,0.05689,3,2,0.2,0.3,30,,82.2047,1.95188,17,1418,0,7,1439,1493,1386,0.05952,0.5135,0.0008,0.02733,0.05882
HAVERFORD-SIMPLES-s2-Haverford76-erdos_renyi,20,378.03424,erdos_renyi_gnp,1446,59434,0.05689,3,2,0.2,0.3,30,,82.2047,1.95188,16,432,0,4,1442,1475,1386,0.04983,0.5097,0.00042,0.02288,0.0579
HAVERFORD-SIMPLES-s2-Haverford76-erdos_renyi,20,378.03424,erdos_renyi_gnp,1446,59434,0.05689,3,2,0.2,0.3,30,,82.2047,1.95188,15,133,0,4,1442,1501,1384,0.05467,0.5115,0.00059,0.02472,0.0529
HAVERFORD-SIMPLES-s2-Haverford76-erdos_renyi,20,378.03424,erdos_renyi_gnp,1446,59434,0.05689,3,2,0.2,0.3,30,,82.2047,1.95188,14,704,0,2,1444,1478,1377,0.05121,0.50952,0.00069,0.0239,0.05628
HAVERFORD-SIMPLES-s2-Haverford76-erdos_renyi,20,378.03424,erdos_renyi_gnp,1446,59434,0.05689,3,2,0.2,0.3,30,,82.2047,1.95188,13,1161,0,4,1442,1471,1374,0.06713,0.51644,0.00099,0.03048,0.05262
HAVERFORD-SIMPLES-s2-Haverford76-erdos_renyi,20,378.03424,erdos_renyi_gnp,1446,59434,0.05689,3,2,0.2,0.3,30,,82.2047,1.95188,12,829,0,4,1442,1511,1370,0.0692,0.51699,0.0004,0.03211,0.05697
HAVERFORD-SIMPLES-s2-Haverford76-erdos_renyi,20,378.03424,erdos_renyi_gnp,1446,59434,0.05689,3,2,0.2,0.3,30,,82.2047,1.95188,11,688,0,7,1439,1473,1376,0.05744,0.51332,0.00051,0.02646,0.05525
