simulation_name,num_simulations,elapsed_time,netowrk_model,number_of_nodes,number_of_edges,density,diameter,radius,gamma,beta,tmax,R0,average_degree,average_shortest_path,iteration_number,node,S,I,R,max_infection_time,max_infection_len,degree_centrality,closeness_centrality,betweenness_centrality,eigenvector_centrality,clustering_coefficient
HAVERFORD-simples-f05-Haverford76-erdos_renyi,10,230.31416,erdos_renyi_gnp,1446,59191,0.05666,3,2,0.5,0.3,10,,81.8686,1.95244,10,523,0,8,1438,1536,1285,0.0526,0.5106,0.00073,0.02439,0.06281
HAVERFORD-simples-f05-Haverford76-erdos_renyi,10,230.31416,erdos_renyi_gnp,1446,59191,0.05666,3,2,0.5,0.3,10,,81.8686,1.95244,9,831,0,13,1433,1533,1294,0.06228,0.51497,0.00071,0.02865,0.05119
HAVERFORD-simples-f05-Haverford76-erdos_renyi,10,230.31416,erdos_renyi_gnp,1446,59191,0.05666,3,2,0.5,0.3,10,,81.8686,1.95244,8,78,0,11,1435,1520,1293,0.07197,0.51811,0.00131,0.03281,0.05545
HAVERFORD-simples-f05-Haverford76-erdos_renyi,10,230.31416,erdos_renyi_gnp,1446,59191,0.05666,3,2,0.5,0.3,10,,81.8686,1.95244,7,343,0,13,1433,1515,1304,0.05467,0.51078,0.00057,0.02499,0.0568
HAVERFORD-simples-f05-Haverford76-erdos_renyi,10,230.31416,erdos_renyi_gnp,1446,59191,0.05666,3,2,0.5,0.3,10,,81.8686,1.95244,6,621,0,10,1436,1514,1301,0.05813,0.51387,0.00049,0.02673,0.05278
HAVERFORD-simples-f05-Haverford76-erdos_renyi,10,230.31416,erdos_renyi_gnp,1446,59191,0.05666,3,2,0.5,0.3,10,,81.8686,1.95244,5,16,0,15,1431,1525,1314,0.05813,0.51296,0.00085,0.02658,0.05307
HAVERFORD-simples-f05-Haverford76-erdos_renyi,10,230.31416,erdos_renyi_gnp,1446,59191,0.05666,3,2,0.5,0.3,10,,81.8686,1.95244,4,1413,0,6,1440,1539,1320,0.0519,0.50898,0.00056,0.02398,0.0627
HAVERFORD-simples-f05-Haverford76-erdos_renyi,10,230.31416,erdos_renyi_gnp,1446,59191,0.05666,3,2,0.5,0.3,10,,81.8686,1.95244,3,905,0,12,1434,1495,1288,0.05675,0.51241,0.00072,0.02605,0.0554
HAVERFORD-simples-f05-Haverford76-erdos_renyi,10,230.31416,erdos_renyi_gnp,1446,59191,0.05666,3,2,0.5,0.3,10,,81.8686,1.95244,2,211,0,10,1436,1529,1292,0.05329,0.51024,0.00067,0.02484,0.06152
HAVERFORD-simples-f05-Haverford76-erdos_renyi,10,230.31416,erdos_renyi_gnp,1446,59191,0.05666,3,2,0.5,0.3,10,,81.8686,1.95244,1,115,0,21,1425,1534,1313,0.05329,0.51024,0.00028,0.02501,0.05332
HAVERFORD-simples-f05-Haverford76-barabasi_albert,10,232.68918,barabasi_albert,1446,58968,0.05644,3,2,0.5,0.3,10,,81.56017,1.96918,10,152,0,8,1438,1551,1258,0.11765,0.53125,0.00285,0.04306,0.10992
HAVERFORD-simples-f05-Haverford76-barabasi_albert,10,232.68918,barabasi_albert,1446,58968,0.05644,3,2,0.5,0.3,10,,81.56017,1.96918,9,932,0,9,1437,1543,1288,0.03529,0.50401,0.00011,0.01563,0.15529
HAVERFORD-simples-f05-Haverford76-barabasi_albert,10,232.68918,barabasi_albert,1446,58968,0.05644,3,2,0.5,0.3,10,,81.56017,1.96918,8,11,0,10,1436,1535,1288,0.12664,0.5338,0.00176,0.05263,0.13673
HAVERFORD-simples-f05-Haverford76-barabasi_albert,10,232.68918,barabasi_albert,1446,58968,0.05644,3,2,0.5,0.3,10,,81.56017,1.96918,7,1128,0,13,1433,1553,1276,0.03253,0.49983,0.0001,0.01283,0.13414
HAVERFORD-simples-f05-Haverford76-barabasi_albert,10,232.68918,barabasi_albert,1446,58968,0.05644,3,2,0.5,0.3,10,,81.56017,1.96918,6,330,0,17,1429,1495,1276,0.06367,0.5157,0.00061,0.02439,0.1247
HAVERFORD-simples-f05-Haverford76-barabasi_albert,10,232.68918,barabasi_albert,1446,58968,0.05644,3,2,0.5,0.3,10,,81.56017,1.96918,5,423,0,10,1436,1501,1276,0.05813,0.51241,0.00076,0.02113,0.10671
HAVERFORD-simples-f05-Haverford76-barabasi_albert,10,232.68918,barabasi_albert,1446,58968,0.05644,3,2,0.5,0.3,10,,81.56017,1.96918,4,46,0,15,1431,1540,1281,0.24429,0.56957,0.00693,0.09391,0.1194
HAVERFORD-simples-f05-Haverford76-barabasi_albert,10,232.68918,barabasi_albert,1446,58968,0.05644,3,2,0.5,0.3,10,,81.56017,1.96918,3,1106,0,10,1436,1501,1264,0.03183,0.49622,0.00028,0.01279,0.14783
HAVERFORD-simples-f05-Haverford76-barabasi_albert,10,232.68918,barabasi_albert,1446,58968,0.05644,3,2,0.5,0.3,10,,81.56017,1.96918,2,2,0,23,1423,1510,1283,0.10796,0.52853,0.00169,0.04463,0.1373
HAVERFORD-simples-f05-Haverford76-barabasi_albert,10,232.68918,barabasi_albert,1446,58968,0.05644,3,2,0.5,0.3,10,,81.56017,1.96918,1,276,0,14,1432,1466,1281,0.06159,0.51497,0.00038,0.02509,0.14454
HAVERFORD-simples-f05-Haverford76-watts_strogatz,10,232.72042,watts_strogatz,1446,59286,0.05675,3,3,0.5,0.3,10,,82.0,1.98158,10,714,0,12,1434,1544,1297,0.05536,0.50631,0.00033,0.02579,0.17089
HAVERFORD-simples-f05-Haverford76-watts_strogatz,10,232.72042,watts_strogatz,1446,59286,0.05675,3,3,0.5,0.3,10,,82.0,1.98158,9,1170,0,17,1429,1555,1300,0.05536,0.50648,0.00068,0.02633,0.17184
HAVERFORD-simples-f05-Haverford76-watts_strogatz,10,232.72042,watts_strogatz,1446,59286,0.05675,3,3,0.5,0.3,10,,82.0,1.98158,8,559,0,10,1436,1520,1313,0.05606,0.50578,0.00073,0.02579,0.14321
HAVERFORD-simples-f05-Haverford76-watts_strogatz,10,232.72042,watts_strogatz,1446,59286,0.05675,3,3,0.5,0.3,10,,82.0,1.98158,7,1051,1445,0,1,0,1,0.05813,0.50827,0.00071,0.02668,0.19076
HAVERFORD-simples-f05-Haverford76-watts_strogatz,10,232.72042,watts_strogatz,1446,59286,0.05675,3,3,0.5,0.3,10,,82.0,1.98158,6,142,0,13,1433,1561,1284,0.06021,0.50737,0.00071,0.02769,0.19701
HAVERFORD-simples-f05-Haverford76-watts_strogatz,10,232.72042,watts_strogatz,1446,59286,0.05675,3,3,0.5,0.3,10,,82.0,1.98158,5,1221,0,15,1431,1516,1309,0.05882,0.50507,0.00051,0.02763,0.22493
HAVERFORD-simples-f05-Haverford76-watts_strogatz,10,232.72042,watts_strogatz,1446,59286,0.05675,3,3,0.5,0.3,10,,82.0,1.98158,4,450,0,11,1435,1544,1293,0.05813,0.50648,0.00072,0.02678,0.17613
HAVERFORD-simples-f05-Haverford76-watts_strogatz,10,232.72042,watts_strogatz,1446,59286,0.05675,3,3,0.5,0.3,10,,82.0,1.98158,3,210,0,13,1433,1509,1316,0.05606,0.50542,0.00049,0.02562,0.21543
