simulation_name,num_simulations,elapsed_time,netowrk_model,number_of_nodes,number_of_edges,density,diameter,radius,gamma,beta,tmax,R0,average_degree,average_shortest_path,iteration_number,node,S,I,R,max_infection_time,max_infection_len,degree_centrality,closeness_centrality,betweenness_centrality,eigenvector_centrality,clustering_coefficient
EGO-COMPLEX-s8-Ego-erdos_renyi,20,1798.61875,erdos_renyi_gnp,4039,87964,0.01079,4,3,0.8,0.3,30,,43.55732,2.60768,20,910,0,0,4039,4557,3097,0.00892,0.37728,0.00027,0.01319,0.01111
EGO-COMPLEX-s8-Ego-erdos_renyi,20,1798.61875,erdos_renyi_gnp,4039,87964,0.01079,4,3,0.8,0.3,30,,43.55732,2.60768,19,332,0,0,4039,4433,3077,0.01362,0.3967,0.00052,0.02009,0.01077
EGO-COMPLEX-s8-Ego-erdos_renyi,20,1798.61875,erdos_renyi_gnp,4039,87964,0.01079,4,3,0.8,0.3,30,,43.55732,2.60768,18,487,0,0,4039,4588,3062,0.01065,0.38318,0.00044,0.01528,0.00886
EGO-COMPLEX-s8-Ego-erdos_renyi,20,1798.61875,erdos_renyi_gnp,4039,87964,0.01079,4,3,0.8,0.3,30,,43.55732,2.60768,17,263,0,0,4039,4470,3076,0.01511,0.40119,0.00071,0.02187,0.00546
EGO-COMPLEX-s8-Ego-erdos_renyi,20,1798.61875,erdos_renyi_gnp,4039,87964,0.01079,4,3,0.8,0.3,30,,43.55732,2.60768,16,1669,0,0,4039,4438,3094,0.0104,0.38435,0.00036,0.01522,0.0151
EGO-COMPLEX-s8-Ego-erdos_renyi,20,1798.61875,erdos_renyi_gnp,4039,87964,0.01079,4,3,0.8,0.3,30,,43.55732,2.60768,15,768,0,0,4039,4404,3064,0.01313,0.39561,0.00042,0.01924,0.00726
EGO-COMPLEX-s8-Ego-erdos_renyi,20,1798.61875,erdos_renyi_gnp,4039,87964,0.01079,4,3,0.8,0.3,30,,43.55732,2.60768,14,2158,0,0,4039,4480,3092,0.00743,0.36806,0.00011,0.01021,0.0092
EGO-COMPLEX-s8-Ego-erdos_renyi,20,1798.61875,erdos_renyi_gnp,4039,87964,0.01079,4,3,0.8,0.3,30,,43.55732,2.60768,13,20,0,0,4039,4559,3105,0.00916,0.37682,0.00034,0.01299,0.0015
EGO-COMPLEX-s8-Ego-erdos_renyi,20,1798.61875,erdos_renyi_gnp,4039,87964,0.01079,4,3,0.8,0.3,30,,43.55732,2.60768,12,132,0,0,4039,4448,3070,0.00966,0.3793,0.00023,0.01378,0.0054
EGO-COMPLEX-s8-Ego-erdos_renyi,20,1798.61875,erdos_renyi_gnp,4039,87964,0.01079,4,3,0.8,0.3,30,,43.55732,2.60768,11,1921,0,0,4039,4308,3054,0.01015,0.38098,0.00035,0.01444,0.01463
EGO-COMPLEX-s8-Ego-erdos_renyi,20,1798.61875,erdos_renyi_gnp,4039,87964,0.01079,4,3,0.8,0.3,30,,43.55732,2.60768,10,2858,0,0,4039,4583,3043,0.0109,0.38333,0.00041,0.01526,0.01057
EGO-COMPLEX-s8-Ego-erdos_renyi,20,1798.61875,erdos_renyi_gnp,4039,87964,0.01079,4,3,0.8,0.3,30,,43.55732,2.60768,9,2787,0,0,4039,4538,3082,0.01362,0.39449,0.00037,0.0195,0.01077
EGO-COMPLEX-s8-Ego-erdos_renyi,20,1798.61875,erdos_renyi_gnp,4039,87964,0.01079,4,3,0.8,0.3,30,,43.55732,2.60768,8,1693,0,0,4039,4380,3064,0.00991,0.38116,0.00047,0.0148,0.02308
EGO-COMPLEX-s8-Ego-erdos_renyi,20,1798.61875,erdos_renyi_gnp,4039,87964,0.01079,4,3,0.8,0.3,30,,43.55732,2.60768,7,46,0,0,4039,4601,3045,0.00916,0.37598,0.00021,0.01299,0.00901
EGO-COMPLEX-s8-Ego-erdos_renyi,20,1798.61875,erdos_renyi_gnp,4039,87964,0.01079,4,3,0.8,0.3,30,,43.55732,2.60768,6,2081,0,0,4039,4487,3093,0.00966,0.37855,0.00023,0.01351,0.00675
EGO-COMPLEX-s8-Ego-erdos_renyi,20,1798.61875,erdos_renyi_gnp,4039,87964,0.01079,4,3,0.8,0.3,30,,43.55732,2.60768,5,2772,0,0,4039,4556,3082,0.01114,0.38726,0.00027,0.01648,0.01111
EGO-COMPLEX-s8-Ego-erdos_renyi,20,1798.61875,erdos_renyi_gnp,4039,87964,0.01079,4,3,0.8,0.3,30,,43.55732,2.60768,4,2774,0,0,4039,4577,3101,0.01213,0.38823,0.00071,0.01718,0.00765
EGO-COMPLEX-s8-Ego-erdos_renyi,20,1798.61875,erdos_renyi_gnp,4039,87964,0.01079,4,3,0.8,0.3,30,,43.55732,2.60768,3,1822,0,0,4039,4584,3058,0.0104,0.38246,0.00025,0.01496,0.00465
EGO-COMPLEX-s8-Ego-erdos_renyi,20,1798.61875,erdos_renyi_gnp,4039,87964,0.01079,4,3,0.8,0.3,30,,43.55732,2.60768,2,470,0,0,4039,4423,3117,0.01189,0.38808,0.00049,0.0172,0.01152
