simulation_name,num_simulations,elapsed_time,netowrk_model,number_of_nodes,number_of_edges,density,diameter,radius,gamma,beta,tmax,R0,average_degree,average_shortest_path,iteration_number,node,S,I,R,max_infection_time,max_infection_len,degree_centrality,closeness_centrality,betweenness_centrality,eigenvector_centrality,clustering_coefficient
EGO-COMPLEX-s9-Ego-erdos_renyi,20,1800.27532,erdos_renyi_gnp,4039,88112,0.01081,3,3,0.9,0.3,30,,43.6306,2.60645,20,1128,0,0,4039,4526,2980,0.01263,0.39208,0.00046,0.01859,0.0102
EGO-COMPLEX-s9-Ego-erdos_renyi,20,1800.27532,erdos_renyi_gnp,4039,88112,0.01081,3,3,0.9,0.3,30,,43.6306,2.60645,19,1273,0,0,4039,4331,3019,0.00966,0.37937,0.0004,0.01406,0.01215
EGO-COMPLEX-s9-Ego-erdos_renyi,20,1800.27532,erdos_renyi_gnp,4039,88112,0.01081,3,3,0.9,0.3,30,,43.6306,2.60645,18,993,0,0,4039,4503,2993,0.01065,0.38472,0.00043,0.01576,0.0155
EGO-COMPLEX-s9-Ego-erdos_renyi,20,1800.27532,erdos_renyi_gnp,4039,88112,0.01081,3,3,0.9,0.3,30,,43.6306,2.60645,17,139,0,0,4039,4574,3008,0.00966,0.37983,0.00016,0.01398,0.0081
EGO-COMPLEX-s9-Ego-erdos_renyi,20,1800.27532,erdos_renyi_gnp,4039,88112,0.01081,3,3,0.9,0.3,30,,43.6306,2.60645,16,3240,0,0,4039,4649,2975,0.01213,0.39003,0.00038,0.01757,0.00765
EGO-COMPLEX-s9-Ego-erdos_renyi,20,1800.27532,erdos_renyi_gnp,4039,88112,0.01081,3,3,0.9,0.3,30,,43.6306,2.60645,15,1640,1,0,4038,4656,2952,0.00941,0.3794,0.00023,0.01394,0.01138
EGO-COMPLEX-s9-Ego-erdos_renyi,20,1800.27532,erdos_renyi_gnp,4039,88112,0.01081,3,3,0.9,0.3,30,,43.6306,2.60645,14,1688,0,0,4039,4486,3002,0.00966,0.37852,0.00029,0.01362,0.00945
EGO-COMPLEX-s9-Ego-erdos_renyi,20,1800.27532,erdos_renyi_gnp,4039,88112,0.01081,3,3,0.9,0.3,30,,43.6306,2.60645,13,383,1,0,4038,4611,2983,0.01139,0.38775,0.00028,0.01693,0.01256
EGO-COMPLEX-s9-Ego-erdos_renyi,20,1800.27532,erdos_renyi_gnp,4039,88112,0.01081,3,3,0.9,0.3,30,,43.6306,2.60645,12,0,0,0,4039,4425,3043,0.01065,0.38475,0.00029,0.0162,0.01218
EGO-COMPLEX-s9-Ego-erdos_renyi,20,1800.27532,erdos_renyi_gnp,4039,88112,0.01081,3,3,0.9,0.3,30,,43.6306,2.60645,11,1927,0,0,4039,4322,3006,0.01238,0.39124,0.00048,0.01781,0.00816
EGO-COMPLEX-s9-Ego-erdos_renyi,20,1800.27532,erdos_renyi_gnp,4039,88112,0.01081,3,3,0.9,0.3,30,,43.6306,2.60645,10,1954,0,0,4039,4485,2985,0.0109,0.38417,0.00048,0.016,0.01163
EGO-COMPLEX-s9-Ego-erdos_renyi,20,1800.27532,erdos_renyi_gnp,4039,88112,0.01081,3,3,0.9,0.3,30,,43.6306,2.60645,9,434,0,0,4039,4355,3051,0.00991,0.38008,0.00019,0.01397,0.00769
EGO-COMPLEX-s9-Ego-erdos_renyi,20,1800.27532,erdos_renyi_gnp,4039,88112,0.01081,3,3,0.9,0.3,30,,43.6306,2.60645,8,894,1,0,4038,4426,3024,0.0109,0.38439,0.00043,0.01572,0.00846
EGO-COMPLEX-s9-Ego-erdos_renyi,20,1800.27532,erdos_renyi_gnp,4039,88112,0.01081,3,3,0.9,0.3,30,,43.6306,2.60645,7,362,0,0,4039,4403,2997,0.01189,0.38634,0.00029,0.01698,0.00887
EGO-COMPLEX-s9-Ego-erdos_renyi,20,1800.27532,erdos_renyi_gnp,4039,88112,0.01081,3,3,0.9,0.3,30,,43.6306,2.60645,6,475,0,0,4039,4570,2966,0.00966,0.37749,0.00027,0.01341,0.0108
EGO-COMPLEX-s9-Ego-erdos_renyi,20,1800.27532,erdos_renyi_gnp,4039,88112,0.01081,3,3,0.9,0.3,30,,43.6306,2.60645,5,1267,0,0,4039,4676,2992,0.01486,0.39953,0.00067,0.02156,0.01299
EGO-COMPLEX-s9-Ego-erdos_renyi,20,1800.27532,erdos_renyi_gnp,4039,88112,0.01081,3,3,0.9,0.3,30,,43.6306,2.60645,4,2182,0,0,4039,4490,3016,0.00966,0.37933,0.00018,0.01407,0.00675
EGO-COMPLEX-s9-Ego-erdos_renyi,20,1800.27532,erdos_renyi_gnp,4039,88112,0.01081,3,3,0.9,0.3,30,,43.6306,2.60645,3,1392,1,0,4038,4483,3015,0.0104,0.38369,0.00045,0.01539,0.01045
EGO-COMPLEX-s9-Ego-erdos_renyi,20,1800.27532,erdos_renyi_gnp,4039,88112,0.01081,3,3,0.9,0.3,30,,43.6306,2.60645,2,3003,0,0,4039,4532,3038,0.01313,0.3967,0.00103,0.02014,0.01379
EGO-COMPLEX-s9-Ego-erdos_renyi,20,1800.27532,erdos_renyi_gnp,4039,88112,0.01081,3,3,0.9,0.3,30,,43.6306,2.60645,1,213,0,0,4039,4462,2918,0.00916,0.37781,0.00044,0.01331,0.00601
EGO-COMPLEX-s9-Ego-barabasi_albert,20,1790.4937,barabasi_albert,4039,88374,0.01084,4,3,0.9,0.3,30,,43.76034,2.51127,20,1851,0,0,4039,4347,2869,0.00669,0.3803,4e-05,0.00675,0.02279
EGO-COMPLEX-s9-Ego-barabasi_albert,20,1790.4937,barabasi_albert,4039,88374,0.01084,4,3,0.9,0.3,30,,43.76034,2.51127,19,280,1,0,4038,4355,2873,0.01932,0.44648,0.00088,0.02079,0.0383
EGO-COMPLEX-s9-Ego-barabasi_albert,20,1790.4937,barabasi_albert,4039,88374,0.01084,4,3,0.9,0.3,30,,43.76034,2.51127,18,2949,1,0,4038,4294,2838,0.00743,0.39109,0.00012,0.00831,0.02069
EGO-COMPLEX-s9-Ego-barabasi_albert,20,1790.4937,barabasi_albert,4039,88374,0.01084,4,3,0.9,0.3,30,,43.76034,2.51127,17,1344,2,0,4037,4293,2877,0.00916,0.40036,0.0001,0.01022,0.03754
EGO-COMPLEX-s9-Ego-barabasi_albert,20,1790.4937,barabasi_albert,4039,88374,0.01084,4,3,0.9,0.3,30,,43.76034,2.51127,16,222,1,0,4038,4249,2845,0.02749,0.46774,0.00115,0.02925,0.03751
EGO-COMPLEX-s9-Ego-barabasi_albert,20,1790.4937,barabasi_albert,4039,88374,0.01084,4,3,0.9,0.3,30,,43.76034,2.51127,15,164,0,0,4039,4544,2834,0.02179,0.46334,0.00062,0.02775,0.05825
EGO-COMPLEX-s9-Ego-barabasi_albert,20,1790.4937,barabasi_albert,4039,88374,0.01084,4,3,0.9,0.3,30,,43.76034,2.51127,14,1006,1,0,4038,4386,2908,0.00941,0.39246,5e-05,0.00842,0.01991
EGO-COMPLEX-s9-Ego-barabasi_albert,20,1790.4937,barabasi_albert,4039,88374,0.01084,4,3,0.9,0.3,30,,43.76034,2.51127,13,532,1,0,4038,4302,2902,0.01288,0.43298,0.00063,0.01765,0.06109
EGO-COMPLEX-s9-Ego-barabasi_albert,20,1790.4937,barabasi_albert,4039,88374,0.01084,4,3,0.9,0.3,30,,43.76034,2.51127,12,848,1,0,4038,4283,2843,0.0109,0.40966,0.00014,0.01189,0.02643
EGO-COMPLEX-s9-Ego-barabasi_albert,20,1790.4937,barabasi_albert,4039,88374,0.01084,4,3,0.9,0.3,30,,43.76034,2.51127,11,1302,4,0,4035,4507,2779,0.00941,0.40243,0.00014,0.01017,0.03983
EGO-COMPLEX-s9-Ego-barabasi_albert,20,1790.4937,barabasi_albert,4039,88374,0.01084,4,3,0.9,0.3,30,,43.76034,2.51127,10,2922,1,0,4038,4324,2886,0.0057,0.38005,9e-05,0.00626,0.03162
