simulation_name,num_simulations,elapsed_time,netowrk_model,number_of_nodes,number_of_edges,density,diameter,radius,gamma,beta,tmax,R0,average_degree,average_shortest_path,iteration_number,node,S,I,R,max_infection_time,max_infection_len,degree_centrality,closeness_centrality,betweenness_centrality,eigenvector_centrality,clustering_coefficient
HAVERFORD-SIMPLES-s5-Haverford76-erdos_renyi,20,379.70566,erdos_renyi_gnp,1446,59838,0.05728,3,2,0.5,0.3,30,,82.76349,1.95086,20,456,0,0,1446,1537,1320,0.06782,0.51662,0.00076,0.03098,0.05996
HAVERFORD-SIMPLES-s5-Haverford76-erdos_renyi,20,379.70566,erdos_renyi_gnp,1446,59838,0.05728,3,2,0.5,0.3,30,,82.76349,1.95086,19,27,0,0,1446,1534,1309,0.0519,0.51132,0.00057,0.02335,0.05514
HAVERFORD-SIMPLES-s5-Haverford76-erdos_renyi,20,379.70566,erdos_renyi_gnp,1446,59838,0.05728,3,2,0.5,0.3,30,,82.76349,1.95086,18,293,0,0,1446,1565,1284,0.05398,0.51205,0.00051,0.0247,0.05861
HAVERFORD-SIMPLES-s5-Haverford76-erdos_renyi,20,379.70566,erdos_renyi_gnp,1446,59838,0.05728,3,2,0.5,0.3,30,,82.76349,1.95086,17,74,0,0,1446,1550,1293,0.04983,0.5088,0.00052,0.02304,0.05673
HAVERFORD-SIMPLES-s5-Haverford76-erdos_renyi,20,379.70566,erdos_renyi_gnp,1446,59838,0.05728,3,2,0.5,0.3,30,,82.76349,1.95086,16,162,0,0,1446,1539,1308,0.05398,0.51132,0.00075,0.02488,0.05594
HAVERFORD-SIMPLES-s5-Haverford76-erdos_renyi,20,379.70566,erdos_renyi_gnp,1446,59838,0.05728,3,2,0.5,0.3,30,,82.76349,1.95086,15,324,0,0,1446,1475,1318,0.04567,0.50648,0.00034,0.0209,0.05641
HAVERFORD-SIMPLES-s5-Haverford76-erdos_renyi,20,379.70566,erdos_renyi_gnp,1446,59838,0.05728,3,2,0.5,0.3,30,,82.76349,1.95086,14,437,0,0,1446,1510,1305,0.05606,0.51205,0.00069,0.02587,0.05772
HAVERFORD-SIMPLES-s5-Haverford76-erdos_renyi,20,379.70566,erdos_renyi_gnp,1446,59838,0.05728,3,2,0.5,0.3,30,,82.76349,1.95086,13,310,0,0,1446,1519,1296,0.06159,0.51552,0.00041,0.02833,0.06461
HAVERFORD-SIMPLES-s5-Haverford76-erdos_renyi,20,379.70566,erdos_renyi_gnp,1446,59838,0.05728,3,2,0.5,0.3,30,,82.76349,1.95086,12,255,0,0,1446,1550,1285,0.04913,0.50791,0.00047,0.02279,0.05996
HAVERFORD-SIMPLES-s5-Haverford76-erdos_renyi,20,379.70566,erdos_renyi_gnp,1446,59838,0.05728,3,2,0.5,0.3,30,,82.76349,1.95086,11,391,0,0,1446,1532,1285,0.05052,0.5097,0.00054,0.02331,0.05784
