simulation_name,num_simulations,elapsed_time,netowrk_model,number_of_nodes,number_of_edges,density,diameter,radius,gamma,beta,tmax,R0,average_degree,average_shortest_path,iteration_number,node,S,I,R,max_infection_time,max_infection_len,degree_centrality,closeness_centrality,betweenness_centrality,eigenvector_centrality,clustering_coefficient
Ego-simples-f05-Ego-erdos_renyi,10,1081.78965,erdos_renyi_gnp,4039,87957,0.01079,4,3,0.5,0.3,10,,43.55385,2.60775,10,491,0,47,3992,4394,3331,0.01114,0.38424,0.00025,0.01582,0.00909
Ego-simples-f05-Ego-erdos_renyi,10,1081.78965,erdos_renyi_gnp,4039,87957,0.01079,4,3,0.5,0.3,10,,43.55385,2.60775,9,3999,0,42,3997,4279,3368,0.00867,0.37272,0.00055,0.01187,0.01681
Ego-simples-f05-Ego-erdos_renyi,10,1081.78965,erdos_renyi_gnp,4039,87957,0.01079,4,3,0.5,0.3,10,,43.55385,2.60775,8,817,0,47,3992,4390,3393,0.00941,0.37615,0.00026,0.0132,0.00853
Ego-simples-f05-Ego-erdos_renyi,10,1081.78965,erdos_renyi_gnp,4039,87957,0.01079,4,3,0.5,0.3,10,,43.55385,2.60775,7,1113,0,35,4004,4365,3360,0.01139,0.3863,0.00058,0.01645,0.01256
Ego-simples-f05-Ego-erdos_renyi,10,1081.78965,erdos_renyi_gnp,4039,87957,0.01079,4,3,0.5,0.3,10,,43.55385,2.60775,6,1070,0,47,3992,4310,3373,0.00842,0.37292,0.00025,0.01232,0.01248
Ego-simples-f05-Ego-erdos_renyi,10,1081.78965,erdos_renyi_gnp,4039,87957,0.01079,4,3,0.5,0.3,10,,43.55385,2.60775,5,3490,0,39,4000,4382,3369,0.00916,0.37591,0.00025,0.01296,0.01502
Ego-simples-f05-Ego-erdos_renyi,10,1081.78965,erdos_renyi_gnp,4039,87957,0.01079,4,3,0.5,0.3,10,,43.55385,2.60775,4,3332,0,46,3993,4391,3342,0.0104,0.3821,0.00032,0.01506,0.01161
Ego-simples-f05-Ego-erdos_renyi,10,1081.78965,erdos_renyi_gnp,4039,87957,0.01079,4,3,0.5,0.3,10,,43.55385,2.60775,3,1256,0,52,3987,4398,3355,0.01337,0.39269,0.00069,0.01925,0.01398
Ego-simples-f05-Ego-erdos_renyi,10,1081.78965,erdos_renyi_gnp,4039,87957,0.01079,4,3,0.5,0.3,10,,43.55385,2.60775,2,1362,0,26,4013,4340,3367,0.00966,0.37707,0.00052,0.01303,0.0054
Ego-simples-f05-Ego-erdos_renyi,10,1081.78965,erdos_renyi_gnp,4039,87957,0.01079,4,3,0.5,0.3,10,,43.55385,2.60775,1,2868,0,42,3997,4432,3357,0.00916,0.37689,0.00033,0.01333,0.01652
Ego-simples-f05-Ego-barabasi_albert,10,1074.83529,barabasi_albert,4039,88374,0.01084,3,3,0.5,0.3,10,,43.76034,2.51027,10,503,0,30,4009,4355,3222,0.01412,0.42358,0.00031,0.01542,0.04261
Ego-simples-f05-Ego-barabasi_albert,10,1074.83529,barabasi_albert,4039,88374,0.01084,3,3,0.5,0.3,10,,43.76034,2.51027,9,162,0,23,4016,4237,3238,0.02551,0.46307,0.00091,0.02624,0.03769
Ego-simples-f05-Ego-barabasi_albert,10,1074.83529,barabasi_albert,4039,88374,0.01084,3,3,0.5,0.3,10,,43.76034,2.51027,8,3333,0,30,4009,4425,3206,0.00594,0.36629,3e-05,0.00391,0.00725
Ego-simples-f05-Ego-barabasi_albert,10,1074.83529,barabasi_albert,4039,88374,0.01084,3,3,0.5,0.3,10,,43.76034,2.51027,7,923,0,31,4008,4255,3270,0.01114,0.41062,8e-05,0.01195,0.03737
Ego-simples-f05-Ego-barabasi_albert,10,1074.83529,barabasi_albert,4039,88374,0.01084,3,3,0.5,0.3,10,,43.76034,2.51027,6,3049,0,25,4014,4323,3238,0.00594,0.38159,8e-05,0.00625,0.01812
Ego-simples-f05-Ego-barabasi_albert,10,1074.83529,barabasi_albert,4039,88374,0.01084,3,3,0.5,0.3,10,,43.76034,2.51027,5,1967,0,28,4011,4345,3276,0.00792,0.38275,7e-05,0.0065,0.02016
