simulation_name,num_simulations,elapsed_time,netowrk_model,number_of_nodes,number_of_edges,density,diameter,radius,gamma,beta,tmax,R0,average_degree,average_shortest_path,iteration_number,node,S,I,R,max_infection_time,max_infection_len,degree_centrality,closeness_centrality,betweenness_centrality,eigenvector_centrality,clustering_coefficient
HAVERFORD-simples-f04-Haverford76-erdos_renyi,10,231.87615,erdos_renyi_gnp,1446,58977,0.05645,3,2,0.4,0.3,10,,81.57261,1.95299,10,7,0,29,1417,1518,1331,0.05952,0.51296,0.00048,0.02773,0.05499
HAVERFORD-simples-f04-Haverford76-erdos_renyi,10,231.87615,erdos_renyi_gnp,1446,58977,0.05645,3,2,0.4,0.3,10,,81.57261,1.95299,9,147,0,37,1409,1497,1340,0.04775,0.5088,0.00025,0.02228,0.05712
HAVERFORD-simples-f04-Haverford76-erdos_renyi,10,231.87615,erdos_renyi_gnp,1446,58977,0.05645,3,2,0.4,0.3,10,,81.57261,1.95299,8,96,0,24,1422,1496,1347,0.0609,0.51534,0.00067,0.02836,0.06008
HAVERFORD-simples-f04-Haverford76-erdos_renyi,10,231.87615,erdos_renyi_gnp,1446,58977,0.05645,3,2,0.4,0.3,10,,81.57261,1.95299,7,621,0,33,1413,1524,1323,0.04706,0.50809,0.00073,0.02194,0.05795
HAVERFORD-simples-f04-Haverford76-erdos_renyi,10,231.87615,erdos_renyi_gnp,1446,58977,0.05645,3,2,0.4,0.3,10,,81.57261,1.95299,6,250,0,28,1418,1511,1326,0.0609,0.51387,0.00078,0.02767,0.04833
HAVERFORD-simples-f04-Haverford76-erdos_renyi,10,231.87615,erdos_renyi_gnp,1446,58977,0.05645,3,2,0.4,0.3,10,,81.57261,1.95299,5,223,0,35,1411,1483,1332,0.05121,0.50916,0.00037,0.02352,0.05516
HAVERFORD-simples-f04-Haverford76-erdos_renyi,10,231.87615,erdos_renyi_gnp,1446,58977,0.05645,3,2,0.4,0.3,10,,81.57261,1.95299,4,82,0,27,1419,1508,1331,0.05398,0.51132,0.00032,0.02467,0.05228
HAVERFORD-simples-f04-Haverford76-erdos_renyi,10,231.87615,erdos_renyi_gnp,1446,58977,0.05645,3,2,0.4,0.3,10,,81.57261,1.95299,3,78,0,35,1411,1524,1331,0.05744,0.51296,0.00069,0.02648,0.05084
HAVERFORD-simples-f04-Haverford76-erdos_renyi,10,231.87615,erdos_renyi_gnp,1446,58977,0.05645,3,2,0.4,0.3,10,,81.57261,1.95299,2,327,0,31,1415,1530,1319,0.05744,0.51259,0.0011,0.02614,0.05348
HAVERFORD-simples-f04-Haverford76-erdos_renyi,10,231.87615,erdos_renyi_gnp,1446,58977,0.05645,3,2,0.4,0.3,10,,81.57261,1.95299,1,1010,0,40,1406,1492,1325,0.05052,0.50988,0.00095,0.02329,0.06088
HAVERFORD-simples-f04-Haverford76-barabasi_albert,10,232.97087,barabasi_albert,1446,58968,0.05644,3,2,0.4,0.3,10,,81.56017,1.97039,10,1049,0,22,1424,1494,1291,0.03875,0.50454,0.00024,0.01571,0.13312
HAVERFORD-simples-f04-Haverford76-barabasi_albert,10,232.97087,barabasi_albert,1446,58968,0.05644,3,2,0.4,0.3,10,,81.56017,1.97039,9,902,0,30,1416,1509,1280,0.03599,0.49914,0.00034,0.01491,0.13348
HAVERFORD-simples-f04-Haverford76-barabasi_albert,10,232.97087,barabasi_albert,1446,58968,0.05644,3,2,0.4,0.3,10,,81.56017,1.97039,8,1073,0,32,1414,1514,1291,0.0346,0.4981,0.00027,0.01297,0.1249
HAVERFORD-simples-f04-Haverford76-barabasi_albert,10,232.97087,barabasi_albert,1446,58968,0.05644,3,2,0.4,0.3,10,,81.56017,1.97039,7,1233,0,33,1413,1518,1277,0.03045,0.492,7e-05,0.01179,0.11099
HAVERFORD-simples-f04-Haverford76-barabasi_albert,10,232.97087,barabasi_albert,1446,58968,0.05644,3,2,0.4,0.3,10,,81.56017,1.97039,6,83,0,33,1413,1540,1303,0.19585,0.55428,0.006,0.07293,0.11282
HAVERFORD-simples-f04-Haverford76-barabasi_albert,10,232.97087,barabasi_albert,1446,58968,0.05644,3,2,0.4,0.3,10,,81.56017,1.97039,5,1348,0,29,1417,1498,1299,0.02976,0.49845,0.00013,0.01348,0.1639
HAVERFORD-simples-f04-Haverford76-barabasi_albert,10,232.97087,barabasi_albert,1446,58968,0.05644,3,2,0.4,0.3,10,,81.56017,1.97039,4,62,0,35,1411,1539,1308,0.19792,0.55492,0.00689,0.08183,0.14101
HAVERFORD-simples-f04-Haverford76-barabasi_albert,10,232.97087,barabasi_albert,1446,58968,0.05644,3,2,0.4,0.3,10,,81.56017,1.97039,3,951,0,35,1411,1519,1302,0.03183,0.50035,4e-05,0.01439,0.17585
HAVERFORD-simples-f04-Haverford76-barabasi_albert,10,232.97087,barabasi_albert,1446,58968,0.05644,3,2,0.4,0.3,10,,81.56017,1.97039,2,1191,0,34,1412,1528,1283,0.03253,0.49879,8e-05,0.01411,0.14246
HAVERFORD-simples-f04-Haverford76-barabasi_albert,10,232.97087,barabasi_albert,1446,58968,0.05644,3,2,0.4,0.3,10,,81.56017,1.97039,1,445,0,18,1428,1575,1272,0.05329,0.5115,0.00035,0.02232,0.14388
