simulation_name,num_simulations,elapsed_time,netowrk_model,number_of_nodes,number_of_edges,density,diameter,radius,gamma,beta,tmax,R0,average_degree,average_shortest_path,iteration_number,node,S,I,R,max_infection_time,max_infection_len,degree_centrality,closeness_centrality,betweenness_centrality,eigenvector_centrality,clustering_coefficient
FB02-COMPLEX-S4-Facebook02-erdos_renyi,20,41.27314,erdos_renyi_gnp,333,4975,0.09,3,3,0.4,0.3,30,,29.87988,1.97239,20,274.0,0,0,333,346,290,0.09036,0.5061,0.00357,0.05049,0.09655
FB02-COMPLEX-S4-Facebook02-erdos_renyi,20,41.27314,erdos_renyi_gnp,333,4975,0.09,3,3,0.4,0.3,30,,29.87988,1.97239,19,81.0,0,0,333,339,265,0.08133,0.50533,0.00163,0.04829,0.07123
FB02-COMPLEX-S4-Facebook02-erdos_renyi,20,41.27314,erdos_renyi_gnp,333,4975,0.09,3,3,0.4,0.3,30,,29.87988,1.97239,18,37.0,0,0,333,349,267,0.06627,0.48046,0.00071,0.03798,0.06061
FB02-COMPLEX-S4-Facebook02-erdos_renyi,20,41.27314,erdos_renyi_gnp,333,4975,0.09,3,3,0.4,0.3,30,,29.87988,1.97239,17,213.0,0,0,333,357,279,0.10542,0.51875,0.00185,0.06473,0.10924
FB02-COMPLEX-S4-Facebook02-erdos_renyi,20,41.27314,erdos_renyi_gnp,333,4975,0.09,3,3,0.4,0.3,30,,29.87988,1.97239,16,138.0,0,0,333,364,282,0.08133,0.49775,0.00302,0.04665,0.07692
FB02-COMPLEX-S4-Facebook02-erdos_renyi,20,41.27314,erdos_renyi_gnp,333,4975,0.09,3,3,0.4,0.3,30,,29.87988,1.97239,15,179.0,0,0,333,382,266,0.0994,0.51473,0.00313,0.05986,0.09091
FB02-COMPLEX-S4-Facebook02-erdos_renyi,20,41.27314,erdos_renyi_gnp,333,4975,0.09,3,3,0.4,0.3,30,,29.87988,1.97239,14,77.0,0,0,333,362,280,0.11145,0.51633,0.00713,0.06866,0.09159
FB02-COMPLEX-S4-Facebook02-erdos_renyi,20,41.27314,erdos_renyi_gnp,333,4975,0.09,3,3,0.4,0.3,30,,29.87988,1.97239,13,222.0,0,0,333,359,285,0.08434,0.50303,0.00501,0.04738,0.07407
FB02-COMPLEX-S4-Facebook02-erdos_renyi,20,41.27314,erdos_renyi_gnp,333,4975,0.09,3,3,0.4,0.3,30,,29.87988,1.97239,12,172.0,0,0,333,366,282,0.08735,0.50765,0.00315,0.05471,0.08374
FB02-COMPLEX-S4-Facebook02-erdos_renyi,20,41.27314,erdos_renyi_gnp,333,4975,0.09,3,3,0.4,0.3,30,,29.87988,1.97239,11,167.0,0,0,333,360,278,0.0994,0.51156,0.0029,0.05993,0.10606
FB02-COMPLEX-S4-Facebook02-erdos_renyi,20,41.27314,erdos_renyi_gnp,333,4975,0.09,3,3,0.4,0.3,30,,29.87988,1.97239,10,259.0,0,0,333,354,266,0.09036,0.50998,0.00461,0.05363,0.08506
FB02-COMPLEX-S4-Facebook02-erdos_renyi,20,41.27314,erdos_renyi_gnp,333,4975,0.09,3,3,0.4,0.3,30,,29.87988,1.97239,9,195.0,0,0,333,342,274,0.09639,0.51393,0.00149,0.06005,0.07661
FB02-COMPLEX-S4-Facebook02-erdos_renyi,20,41.27314,erdos_renyi_gnp,333,4975,0.09,3,3,0.4,0.3,30,,29.87988,1.97239,8,178.0,0,0,333,383,253,0.08133,0.5,0.00078,0.05025,0.12821
FB02-COMPLEX-S4-Facebook02-erdos_renyi,20,41.27314,erdos_renyi_gnp,333,4975,0.09,3,3,0.4,0.3,30,,29.87988,1.97239,7,22.0,0,0,333,390,266,0.09337,0.51393,0.00369,0.05541,0.09032
FB02-COMPLEX-S4-Facebook02-erdos_renyi,20,41.27314,erdos_renyi_gnp,333,4975,0.09,3,3,0.4,0.3,30,,29.87988,1.97239,6,50.0,0,0,333,364,274,0.08434,0.50533,0.00285,0.04926,0.08201
FB02-COMPLEX-S4-Facebook02-erdos_renyi,20,41.27314,erdos_renyi_gnp,333,4975,0.09,3,3,0.4,0.3,30,,29.87988,1.97239,5,14.0,0,0,333,358,266,0.08434,0.5,0.00219,0.04797,0.08995
FB02-COMPLEX-S4-Facebook02-erdos_renyi,20,41.27314,erdos_renyi_gnp,333,4975,0.09,3,3,0.4,0.3,30,,29.87988,1.97239,4,75.0,0,0,333,379,271,0.10241,0.51314,0.00414,0.05986,0.08021
FB02-COMPLEX-S4-Facebook02-erdos_renyi,20,41.27314,erdos_renyi_gnp,333,4975,0.09,3,3,0.4,0.3,30,,29.87988,1.97239,3,161.0,0,0,333,349,285,0.09036,0.50842,0.0014,0.05714,0.10115
FB02-COMPLEX-S4-Facebook02-erdos_renyi,20,41.27314,erdos_renyi_gnp,333,4975,0.09,3,3,0.4,0.3,30,,29.87988,1.97239,2,3.0,0,0,333,353,271,0.07831,0.49701,0.00157,0.04589,0.09846
FB02-COMPLEX-S4-Facebook02-erdos_renyi,20,41.27314,erdos_renyi_gnp,333,4975,0.09,3,3,0.4,0.3,30,,29.87988,1.97239,1,32.0,0,0,333,375,265,0.10843,0.52449,0.00571,0.06679,0.07778
FB02-COMPLEX-S4-Facebook02-barabasi_albert,20,42.18897,barabasi_albert,333,5072,0.09175,3,2,0.4,0.3,30,,30.46246,1.98632,20,79.0,0,0,333,340,262,0.09036,0.51473,0.00106,0.05057,0.17701
FB02-COMPLEX-S4-Facebook02-barabasi_albert,20,42.18897,barabasi_albert,333,5072,0.09175,3,2,0.4,0.3,30,,30.46246,1.98632,19,161.0,0,0,333,339,273,0.07831,0.49258,0.00096,0.03418,0.11077
