simulation_name,num_simulations,elapsed_time,netowrk_model,number_of_nodes,number_of_edges,density,diameter,radius,gamma,beta,tmax,R0,average_degree,average_shortest_path,iteration_number,node,S,I,R,max_infection_time,max_infection_len,degree_centrality,closeness_centrality,betweenness_centrality,eigenvector_centrality,clustering_coefficient
HAVERFORD-simples-f07-Haverford76-erdos_renyi,10,231.19212,erdos_renyi_gnp,1446,58984,0.05646,3,2,0.7,0.3,10,,81.5823,1.95267,10,902,0,1,1445,1508,1271,0.05606,0.51187,0.00091,0.02555,0.04599
HAVERFORD-simples-f07-Haverford76-erdos_renyi,10,231.19212,erdos_renyi_gnp,1446,58984,0.05646,3,2,0.7,0.3,10,,81.5823,1.95267,9,701,0,0,1446,1540,1251,0.05952,0.51205,0.00104,0.02784,0.05773
HAVERFORD-simples-f07-Haverford76-erdos_renyi,10,231.19212,erdos_renyi_gnp,1446,58984,0.05646,3,2,0.7,0.3,10,,81.5823,1.95267,8,645,0,3,1443,1516,1255,0.05398,0.5106,0.00032,0.02454,0.05594
HAVERFORD-simples-f07-Haverford76-erdos_renyi,10,231.19212,erdos_renyi_gnp,1446,58984,0.05646,3,2,0.7,0.3,10,,81.5823,1.95267,7,1316,0,1,1445,1567,1250,0.04913,0.50791,0.00046,0.02307,0.05795
HAVERFORD-simples-f07-Haverford76-erdos_renyi,10,231.19212,erdos_renyi_gnp,1446,58984,0.05646,3,2,0.7,0.3,10,,81.5823,1.95267,6,1011,0,0,1446,1530,1275,0.06228,0.51497,0.00069,0.02903,0.05768
HAVERFORD-simples-f07-Haverford76-erdos_renyi,10,231.19212,erdos_renyi_gnp,1446,58984,0.05646,3,2,0.7,0.3,10,,81.5823,1.95267,5,972,0,0,1446,1537,1266,0.05675,0.51187,0.00061,0.02609,0.05601
HAVERFORD-simples-f07-Haverford76-erdos_renyi,10,231.19212,erdos_renyi_gnp,1446,58984,0.05646,3,2,0.7,0.3,10,,81.5823,1.95267,4,977,0,2,1444,1509,1276,0.06851,0.51755,0.00069,0.03194,0.05401
HAVERFORD-simples-f07-Haverford76-erdos_renyi,10,231.19212,erdos_renyi_gnp,1446,58984,0.05646,3,2,0.7,0.3,10,,81.5823,1.95267,3,496,0,1,1445,1575,1252,0.06782,0.51718,0.0002,0.03207,0.06459
HAVERFORD-simples-f07-Haverford76-erdos_renyi,10,231.19212,erdos_renyi_gnp,1446,58984,0.05646,3,2,0.7,0.3,10,,81.5823,1.95267,2,546,0,1,1445,1518,1267,0.06713,0.51626,0.00079,0.03087,0.05606
HAVERFORD-simples-f07-Haverford76-erdos_renyi,10,231.19212,erdos_renyi_gnp,1446,58984,0.05646,3,2,0.7,0.3,10,,81.5823,1.95267,1,1435,0,1,1445,1527,1254,0.05882,0.51405,0.00068,0.02748,0.06471
HAVERFORD-simples-f07-Haverford76-barabasi_albert,10,231.61101,barabasi_albert,1446,58968,0.05644,3,2,0.7,0.3,10,,81.56017,1.97022,10,346,0,1,1445,1565,1226,0.07751,0.51997,0.00145,0.02594,0.08768
HAVERFORD-simples-f07-Haverford76-barabasi_albert,10,231.61101,barabasi_albert,1446,58968,0.05644,3,2,0.7,0.3,10,,81.56017,1.97022,9,303,0,5,1441,1585,1206,0.06713,0.51662,0.00039,0.02737,0.13466
HAVERFORD-simples-f07-Haverford76-barabasi_albert,10,231.61101,barabasi_albert,1446,58968,0.05644,3,2,0.7,0.3,10,,81.56017,1.97022,8,191,0,3,1443,1543,1218,0.06851,0.51718,0.00036,0.0297,0.14987
HAVERFORD-simples-f07-Haverford76-barabasi_albert,10,231.61101,barabasi_albert,1446,58968,0.05644,3,2,0.7,0.3,10,,81.56017,1.97022,7,8,0,2,1444,1523,1214,0.09066,0.52374,0.00099,0.03994,0.15068
HAVERFORD-simples-f07-Haverford76-barabasi_albert,10,231.61101,barabasi_albert,1446,58968,0.05644,3,2,0.7,0.3,10,,81.56017,1.97022,6,560,0,5,1441,1555,1226,0.04913,0.50934,0.00041,0.01869,0.11751
HAVERFORD-simples-f07-Haverford76-barabasi_albert,10,231.61101,barabasi_albert,1446,58968,0.05644,3,2,0.7,0.3,10,,81.56017,1.97022,5,1195,0,1,1445,1557,1220,0.03253,0.49419,0.00013,0.01175,0.09991
