simulation_name,num_simulations,elapsed_time,netowrk_model,number_of_nodes,number_of_edges,density,diameter,radius,gamma,beta,tmax,R0,average_degree,average_shortest_path,iteration_number,node,S,I,R,max_infection_time,max_infection_len,degree_centrality,closeness_centrality,betweenness_centrality,eigenvector_centrality,clustering_coefficient
HAVERFORD-simples-f08-Haverford76-erdos_renyi,10,231.57976,erdos_renyi_gnp,1446,59449,0.0569,3,2,0.8,0.3,10,,82.22545,1.95179,10,877,0,2,1444,1531,1232,0.05398,0.51042,0.00053,0.02454,0.05828
HAVERFORD-simples-f08-Haverford76-erdos_renyi,10,231.57976,erdos_renyi_gnp,1446,59449,0.0569,3,2,0.8,0.3,10,,82.22545,1.95179,9,488,0,1,1445,1538,1221,0.06574,0.51589,0.00059,0.02954,0.05062
HAVERFORD-simples-f08-Haverford76-erdos_renyi,10,231.57976,erdos_renyi_gnp,1446,59449,0.0569,3,2,0.8,0.3,10,,82.22545,1.95179,8,431,0,0,1446,1553,1228,0.06021,0.51423,0.00066,0.02779,0.05747
HAVERFORD-simples-f08-Haverford76-erdos_renyi,10,231.57976,erdos_renyi_gnp,1446,59449,0.0569,3,2,0.8,0.3,10,,82.22545,1.95179,7,1059,0,0,1446,1573,1218,0.06713,0.51662,0.00056,0.03071,0.05627
HAVERFORD-simples-f08-Haverford76-erdos_renyi,10,231.57976,erdos_renyi_gnp,1446,59449,0.0569,3,2,0.8,0.3,10,,82.22545,1.95179,6,71,0,0,1446,1568,1257,0.04983,0.51024,0.00048,0.02295,0.05438
HAVERFORD-simples-f08-Haverford76-erdos_renyi,10,231.57976,erdos_renyi_gnp,1446,59449,0.0569,3,2,0.8,0.3,10,,82.22545,1.95179,5,1273,0,0,1446,1525,1236,0.05467,0.51114,0.00077,0.02498,0.05615
HAVERFORD-simples-f08-Haverford76-erdos_renyi,10,231.57976,erdos_renyi_gnp,1446,59449,0.0569,3,2,0.8,0.3,10,,82.22545,1.95179,4,46,0,1,1445,1551,1260,0.05813,0.51314,0.00107,0.02635,0.05422
HAVERFORD-simples-f08-Haverford76-erdos_renyi,10,231.57976,erdos_renyi_gnp,1446,59449,0.0569,3,2,0.8,0.3,10,,82.22545,1.95179,3,1289,0,0,1446,1558,1227,0.04913,0.50737,0.00051,0.02235,0.06117
HAVERFORD-simples-f08-Haverford76-erdos_renyi,10,231.57976,erdos_renyi_gnp,1446,59449,0.0569,3,2,0.8,0.3,10,,82.22545,1.95179,2,1346,0,0,1446,1593,1210,0.05329,0.51114,0.001,0.02445,0.05195
HAVERFORD-simples-f08-Haverford76-erdos_renyi,10,231.57976,erdos_renyi_gnp,1446,59449,0.0569,3,2,0.8,0.3,10,,82.22545,1.95179,1,936,0,1,1445,1547,1234,0.06505,0.51607,0.00075,0.02986,0.0588
HAVERFORD-simples-f08-Haverford76-barabasi_albert,10,234.2516,barabasi_albert,1446,58968,0.05644,3,2,0.8,0.3,10,,81.56017,1.97053,10,312,0,0,1446,1582,1201,0.06713,0.51607,0.00067,0.02486,0.11641
HAVERFORD-simples-f08-Haverford76-barabasi_albert,10,234.2516,barabasi_albert,1446,58968,0.05644,3,2,0.8,0.3,10,,81.56017,1.97053,9,1445,0,2,1444,1593,1194,0.02907,0.4925,0.00012,0.01092,0.11034
HAVERFORD-simples-f08-Haverford76-barabasi_albert,10,234.2516,barabasi_albert,1446,58968,0.05644,3,2,0.8,0.3,10,,81.56017,1.97053,8,278,0,0,1446,1521,1214,0.06159,0.51515,0.00033,0.02516,0.13739
HAVERFORD-simples-f08-Haverford76-barabasi_albert,10,234.2516,barabasi_albert,1446,58968,0.05644,3,2,0.8,0.3,10,,81.56017,1.97053,7,1033,0,0,1446,1474,1197,0.03599,0.50052,0.0003,0.01313,0.11388
HAVERFORD-simples-f08-Haverford76-barabasi_albert,10,234.2516,barabasi_albert,1446,58968,0.05644,3,2,0.8,0.3,10,,81.56017,1.97053,6,534,0,1,1445,1512,1187,0.05398,0.51078,0.00073,0.01811,0.08991
HAVERFORD-simples-f08-Haverford76-barabasi_albert,10,234.2516,barabasi_albert,1446,58968,0.05644,3,2,0.8,0.3,10,,81.56017,1.97053,5,769,0,0,1446,1467,1228,0.04083,0.50069,0.00021,0.01445,0.10053
HAVERFORD-simples-f08-Haverford76-barabasi_albert,10,234.2516,barabasi_albert,1446,58968,0.05644,3,2,0.8,0.3,10,,81.56017,1.97053,4,749,0,0,1446,1501,1214,0.03806,0.50454,0.00035,0.01595,0.15084
HAVERFORD-simples-f08-Haverford76-barabasi_albert,10,234.2516,barabasi_albert,1446,58968,0.05644,3,2,0.8,0.3,10,,81.56017,1.97053,3,1153,0,1,1445,1545,1180,0.03391,0.49983,0.00014,0.01407,0.14796
HAVERFORD-simples-f08-Haverford76-barabasi_albert,10,234.2516,barabasi_albert,1446,58968,0.05644,3,2,0.8,0.3,10,,81.56017,1.97053,2,393,0,1,1445,1472,1251,0.05952,0.51296,0.00083,0.02127,0.10096
HAVERFORD-simples-f08-Haverford76-barabasi_albert,10,234.2516,barabasi_albert,1446,58968,0.05644,3,2,0.8,0.3,10,,81.56017,1.97053,1,442,0,0,1446,1497,1178,0.05467,0.51114,0.00087,0.02092,0.12236
HAVERFORD-simples-f08-Haverford76-watts_strogatz,10,234.54852,watts_strogatz,1446,59286,0.05675,3,3,0.8,0.3,10,,82.0,1.98085,10,647,0,1,1445,1569,1218,0.05882,0.50737,0.00105,0.02684,0.17003
HAVERFORD-simples-f08-Haverford76-watts_strogatz,10,234.54852,watts_strogatz,1446,59286,0.05675,3,3,0.8,0.3,10,,82.0,1.98085,9,302,0,0,1446,1541,1258,0.05813,0.50595,0.00062,0.02705,0.20511
HAVERFORD-simples-f08-Haverford76-watts_strogatz,10,234.54852,watts_strogatz,1446,59286,0.05675,3,3,0.8,0.3,10,,82.0,1.98085,8,178,0,0,1446,1549,1226,0.06021,0.5097,0.0006,0.02779,0.17268
HAVERFORD-simples-f08-Haverford76-watts_strogatz,10,234.54852,watts_strogatz,1446,59286,0.05675,3,3,0.8,0.3,10,,82.0,1.98085,7,64,0,0,1446,1587,1234,0.05606,0.50401,0.00037,0.02553,0.1929
HAVERFORD-simples-f08-Haverford76-watts_strogatz,10,234.54852,watts_strogatz,1446,59286,0.05675,3,3,0.8,0.3,10,,82.0,1.98085,6,547,0,0,1446,1523,1224,0.05744,0.50737,0.00054,0.02668,0.196
HAVERFORD-simples-f08-Haverford76-watts_strogatz,10,234.54852,watts_strogatz,1446,59286,0.05675,3,3,0.8,0.3,10,,82.0,1.98085,5,531,0,0,1446,1547,1232,0.05052,0.5,0.00066,0.02364,0.19482
