simulation_name,num_simulations,elapsed_time,netowrk_model,number_of_nodes,number_of_edges,density,diameter,radius,gamma,beta,tmax,R0,average_degree,average_shortest_path,iteration_number,node,S,I,R,max_infection_time,max_infection_len,degree_centrality,closeness_centrality,betweenness_centrality,eigenvector_centrality,clustering_coefficient
Ego-simples-f04-Ego-erdos_renyi,10,1086.96585,erdos_renyi_gnp,4039,88617,0.01087,4,3,0.4,0.3,10,,43.88066,2.60322,10,2051,4037,0,2,1,2,0.01114,0.3849,0.00037,0.01601,0.01616
Ego-simples-f04-Ego-erdos_renyi,10,1086.96585,erdos_renyi_gnp,4039,88617,0.01087,4,3,0.4,0.3,10,,43.88066,2.60322,9,3506,0,94,3945,4346,3505,0.01139,0.38678,0.00043,0.01641,0.00966
Ego-simples-f04-Ego-erdos_renyi,10,1086.96585,erdos_renyi_gnp,4039,88617,0.01087,4,3,0.4,0.3,10,,43.88066,2.60322,8,3035,4038,0,1,0,1,0.01139,0.38708,0.00042,0.01612,0.0087
Ego-simples-f04-Ego-erdos_renyi,10,1086.96585,erdos_renyi_gnp,4039,88617,0.01087,4,3,0.4,0.3,10,,43.88066,2.60322,7,3718,0,106,3933,4337,3478,0.00743,0.36964,0.00015,0.01074,0.01839
Ego-simples-f04-Ego-erdos_renyi,10,1086.96585,erdos_renyi_gnp,4039,88617,0.01087,4,3,0.4,0.3,10,,43.88066,2.60322,6,2364,0,103,3936,4409,3418,0.00817,0.37213,0.00029,0.0111,0.00568
Ego-simples-f04-Ego-erdos_renyi,10,1086.96585,erdos_renyi_gnp,4039,88617,0.01087,4,3,0.4,0.3,10,,43.88066,2.60322,5,3195,0,86,3953,4312,3471,0.00991,0.38264,0.00021,0.0147,0.01795
Ego-simples-f04-Ego-erdos_renyi,10,1086.96585,erdos_renyi_gnp,4039,88617,0.01087,4,3,0.4,0.3,10,,43.88066,2.60322,4,1526,0,111,3928,4339,3460,0.01015,0.38087,0.00029,0.0146,0.01098
Ego-simples-f04-Ego-erdos_renyi,10,1086.96585,erdos_renyi_gnp,4039,88617,0.01087,4,3,0.4,0.3,10,,43.88066,2.60322,3,2484,0,103,3936,4322,3465,0.00842,0.37707,0.00038,0.01267,0.00713
Ego-simples-f04-Ego-erdos_renyi,10,1086.96585,erdos_renyi_gnp,4039,88617,0.01087,4,3,0.4,0.3,10,,43.88066,2.60322,2,582,0,105,3934,4294,3497,0.01288,0.39468,0.0004,0.01897,0.01357
Ego-simples-f04-Ego-erdos_renyi,10,1086.96585,erdos_renyi_gnp,4039,88617,0.01087,4,3,0.4,0.3,10,,43.88066,2.60322,1,3210,0,106,3933,4158,3481,0.01288,0.3943,0.0005,0.019,0.01056
Ego-simples-f04-Ego-barabasi_albert,10,1079.88219,barabasi_albert,4039,88374,0.01084,4,3,0.4,0.3,10,,43.76034,2.50866,10,1945,0,81,3958,4317,3308,0.00941,0.39732,0.0001,0.0093,0.03272
Ego-simples-f04-Ego-barabasi_albert,10,1079.88219,barabasi_albert,4039,88374,0.01084,4,3,0.4,0.3,10,,43.76034,2.50866,9,3202,0,96,3943,4384,3379,0.00619,0.37193,6e-05,0.0047,0.02333
Ego-simples-f04-Ego-barabasi_albert,10,1079.88219,barabasi_albert,4039,88374,0.01084,4,3,0.4,0.3,10,,43.76034,2.50866,8,2437,0,101,3938,4371,3388,0.00792,0.41217,0.00025,0.01197,0.07661
Ego-simples-f04-Ego-barabasi_albert,10,1079.88219,barabasi_albert,4039,88374,0.01084,4,3,0.4,0.3,10,,43.76034,2.50866,7,2753,0,98,3941,4362,3383,0.00594,0.37417,7e-05,0.00538,0.01812
Ego-simples-f04-Ego-barabasi_albert,10,1079.88219,barabasi_albert,4039,88374,0.01084,4,3,0.4,0.3,10,,43.76034,2.50866,6,643,0,89,3950,4323,3388,0.0156,0.43118,0.00048,0.01593,0.03379
Ego-simples-f04-Ego-barabasi_albert,10,1079.88219,barabasi_albert,4039,88374,0.01084,4,3,0.4,0.3,10,,43.76034,2.50866,5,2333,0,97,3942,4244,3383,0.00669,0.37251,6e-05,0.00505,0.01709
Ego-simples-f04-Ego-barabasi_albert,10,1079.88219,barabasi_albert,4039,88374,0.01084,4,3,0.4,0.3,10,,43.76034,2.50866,4,1215,0,110,3929,4350,3383,0.00792,0.40396,6e-05,0.01068,0.0625
Ego-simples-f04-Ego-barabasi_albert,10,1079.88219,barabasi_albert,4039,88374,0.01084,4,3,0.4,0.3,10,,43.76034,2.50866,3,3666,0,97,3942,4317,3334,0.00594,0.38315,0.0001,0.00707,0.06159
Ego-simples-f04-Ego-barabasi_albert,10,1079.88219,barabasi_albert,4039,88374,0.01084,4,3,0.4,0.3,10,,43.76034,2.50866,2,880,0,97,3942,4412,3371,0.00991,0.40441,0.00013,0.01079,0.05
Ego-simples-f04-Ego-barabasi_albert,10,1079.88219,barabasi_albert,4039,88374,0.01084,4,3,0.4,0.3,10,,43.76034,2.50866,1,1627,0,78,3961,4288,3369,0.00916,0.39929,6e-05,0.00951,0.03453
Ego-simples-f04-Ego-watts_strogatz,10,1055.93608,watts_strogatz,4039,88858,0.0109,4,3,0.4,0.3,10,,44.0,2.70599,10,1270,0,101,3938,4361,3464,0.00966,0.36609,0.00034,0.01363,0.16194
Ego-simples-f04-Ego-watts_strogatz,10,1055.93608,watts_strogatz,4039,88858,0.0109,4,3,0.4,0.3,10,,44.0,2.70599,9,1557,0,83,3956,4303,3458,0.0104,0.36978,0.00042,0.01494,0.14053
Ego-simples-f04-Ego-watts_strogatz,10,1055.93608,watts_strogatz,4039,88858,0.0109,4,3,0.4,0.3,10,,44.0,2.70599,8,2344,0,115,3924,4415,3500,0.01015,0.36779,0.00039,0.01516,0.16707
