simulation_name,num_simulations,elapsed_time,netowrk_model,number_of_nodes,number_of_edges,density,diameter,radius,gamma,beta,tmax,R0,average_degree,average_shortest_path,iteration_number,node,S,I,R,max_infection_time,max_infection_len,degree_centrality,closeness_centrality,betweenness_centrality,eigenvector_centrality,clustering_coefficient
Ego-SIMPLES-S06-Ego-facebook,30,2585.29506,snap-Ego,4039,88234,0.01082,8,4,0.5,0.3,30,,43.69101,3.69251,30,2584,177,0,3862,3424,2047,0.00371,0.26003,0.0,0.00228,0.75238
Ego-SIMPLES-S06-Ego-facebook,30,2585.29506,snap-Ego,4039,88234,0.01082,8,4,0.5,0.3,30,,43.69101,3.69251,29,961,282,0,3757,3616,2141,0.00322,0.31586,1e-05,0.0,0.26923
Ego-SIMPLES-S06-Ego-facebook,30,2585.29506,snap-Ego,4039,88234,0.01082,8,4,0.5,0.3,30,,43.69101,3.69251,28,2065,206,0,3833,3525,2064,0.00644,0.27768,9e-05,0.00427,0.61231
Ego-SIMPLES-S06-Ego-facebook,30,2585.29506,snap-Ego,4039,88234,0.01082,8,4,0.5,0.3,30,,43.69101,3.69251,27,1717,407,0,3632,3815,2152,0.03442,0.31838,2e-05,7e-05,0.51392
Ego-SIMPLES-S06-Ego-facebook,30,2585.29506,snap-Ego,4039,88234,0.01082,8,4,0.5,0.3,30,,43.69101,3.69251,26,248,169,0,3870,4315,2030,0.0052,0.26144,0.0,0.0,0.50476
Ego-SIMPLES-S06-Ego-facebook,30,2585.29506,snap-Ego,4039,88234,0.01082,8,4,0.5,0.3,30,,43.69101,3.69251,25,1118,205,0,3834,3879,2300,0.00867,0.31579,0.0,0.0,0.80672
Ego-SIMPLES-S06-Ego-facebook,30,2585.29506,snap-Ego,4039,88234,0.01082,8,4,0.5,0.3,30,,43.69101,3.69251,24,1191,238,0,3801,3302,2065,0.02724,0.31818,3e-05,5e-05,0.53478
Ego-SIMPLES-S06-Ego-facebook,30,2585.29506,snap-Ego,4039,88234,0.01082,8,4,0.5,0.3,30,,43.69101,3.69251,23,3314,126,0,3913,3761,2196,0.00396,0.28275,0.0,0.0,0.9
Ego-SIMPLES-S06-Ego-facebook,30,2585.29506,snap-Ego,4039,88234,0.01082,8,4,0.5,0.3,30,,43.69101,3.69251,22,3771,215,0,3824,3864,2315,0.00173,0.2393,0.0,0.0,0.42857
Ego-SIMPLES-S06-Ego-facebook,30,2585.29506,snap-Ego,4039,88234,0.01082,8,4,0.5,0.3,30,,43.69101,3.69251,21,438,224,0,3815,4092,1911,0.01758,0.29357,0.0001,1e-05,0.48773
