simulation_name,num_simulations,elapsed_time,netowrk_model,number_of_nodes,number_of_edges,density,diameter,radius,gamma,beta,tmax,R0,average_degree,average_shortest_path,iteration_number,node,S,I,R,max_infection_time,max_infection_len,degree_centrality,closeness_centrality,betweenness_centrality,eigenvector_centrality,clustering_coefficient
Ego-SIMPLES-S01-Ego-facebook,30,2591.07586,snap-Ego,4039,88234,0.01082,8,4,1.0,0.3,30,,43.69101,3.69251,30,2382,4038,0,1,0,1,0.0005,0.25981,0.0,0.00059,1.0
Ego-SIMPLES-S01-Ego-facebook,30,2591.07586,snap-Ego,4039,88234,0.01082,8,4,1.0,0.3,30,,43.69101,3.69251,29,54,444,0,3595,3527,1680,0.00198,0.26122,0.0,0.0,0.57143
Ego-SIMPLES-S01-Ego-facebook,30,2591.07586,snap-Ego,4039,88234,0.01082,8,4,1.0,0.3,30,,43.69101,3.69251,28,2822,4038,0,1,0,1,0.00347,0.28628,0.0,0.0,0.59341
Ego-SIMPLES-S01-Ego-facebook,30,2591.07586,snap-Ego,4039,88234,0.01082,8,4,1.0,0.3,30,,43.69101,3.69251,27,347,442,0,3597,3374,1565,0.00173,0.26121,0.0,0.0,0.80952
Ego-SIMPLES-S01-Ego-facebook,30,2591.07586,snap-Ego,4039,88234,0.01082,8,4,1.0,0.3,30,,43.69101,3.69251,26,2924,354,0,3685,3059,1572,0.00991,0.28323,0.0,0.0,0.5
Ego-SIMPLES-S01-Ego-facebook,30,2591.07586,snap-Ego,4039,88234,0.01082,8,4,1.0,0.3,30,,43.69101,3.69251,25,700,4038,0,1,0,1,0.00173,0.1783,0.0,0.0,0.80952
Ego-SIMPLES-S01-Ego-facebook,30,2591.07586,snap-Ego,4039,88234,0.01082,8,4,1.0,0.3,30,,43.69101,3.69251,24,3683,513,0,3526,3595,1784,0.00421,0.23944,0.0,0.0,0.58824
Ego-SIMPLES-S01-Ego-facebook,30,2591.07586,snap-Ego,4039,88234,0.01082,8,4,1.0,0.3,30,,43.69101,3.69251,23,2281,1076,0,2963,2994,1553,0.00223,0.25993,0.0,0.00062,0.75
Ego-SIMPLES-S01-Ego-facebook,30,2591.07586,snap-Ego,4039,88234,0.01082,8,4,1.0,0.3,30,,43.69101,3.69251,22,873,4037,0,2,1,2,0.00149,0.2134,0.0,0.0,1.0
Ego-SIMPLES-S01-Ego-facebook,30,2591.07586,snap-Ego,4039,88234,0.01082,8,4,1.0,0.3,30,,43.69101,3.69251,21,1608,683,0,3356,2718,1603,0.02897,0.31783,1e-05,6e-05,0.56793
Ego-SIMPLES-S01-Ego-facebook,30,2591.07586,snap-Ego,4039,88234,0.01082,8,4,1.0,0.3,30,,43.69101,3.69251,20,2201,403,0,3636,3010,1333,0.04705,0.26299,1e-05,0.08074,0.77884
Ego-SIMPLES-S01-Ego-facebook,30,2591.07586,snap-Ego,4039,88234,0.01082,8,4,1.0,0.3,30,,43.69101,3.69251,19,150,1113,0,2926,2777,1566,0.00272,0.27912,0.00016,0.0,0.56364
Ego-SIMPLES-S01-Ego-facebook,30,2591.07586,snap-Ego,4039,88234,0.01082,8,4,1.0,0.3,30,,43.69101,3.69251,18,1539,494,0,3545,2804,1481,0.01956,0.31688,0.0,4e-05,0.62772
Ego-SIMPLES-S01-Ego-facebook,30,2591.07586,snap-Ego,4039,88234,0.01082,8,4,1.0,0.3,30,,43.69101,3.69251,17,3370,474,0,3565,3377,1682,0.00149,0.28256,0.0,0.0,0.8
Ego-SIMPLES-S01-Ego-facebook,30,2591.07586,snap-Ego,4039,88234,0.01082,8,4,1.0,0.3,30,,43.69101,3.69251,16,3512,340,0,3699,3296,1795,0.00322,0.23939,0.0,0.0,0.44872
Ego-SIMPLES-S01-Ego-facebook,30,2591.07586,snap-Ego,4039,88234,0.01082,8,4,1.0,0.3,30,,43.69101,3.69251,15,817,4038,0,1,0,1,0.00594,0.17844,1e-05,0.0,0.55797
Ego-SIMPLES-S01-Ego-facebook,30,2591.07586,snap-Ego,4039,88234,0.01082,8,4,1.0,0.3,30,,43.69101,3.69251,14,1466,4038,0,1,0,1,0.00025,0.31495,0.0,0.0,0.0
Ego-SIMPLES-S01-Ego-facebook,30,2591.07586,snap-Ego,4039,88234,0.01082,8,4,1.0,0.3,30,,43.69101,3.69251,13,3713,597,0,3442,3343,1872,0.00644,0.23957,0.0,0.0,0.75692
Ego-SIMPLES-S01-Ego-facebook,30,2591.07586,snap-Ego,4039,88234,0.01082,8,4,1.0,0.3,30,,43.69101,3.69251,12,3457,544,0,3495,3243,1810,0.00149,0.23929,0.0,0.0,0.66667
Ego-SIMPLES-S01-Ego-facebook,30,2591.07586,snap-Ego,4039,88234,0.01082,8,4,1.0,0.3,30,,43.69101,3.69251,11,2104,353,0,3686,3276,1579,0.04482,0.26284,0.0,0.0776,0.79368
Ego-SIMPLES-S01-Ego-facebook,30,2591.07586,snap-Ego,4039,88234,0.01082,8,4,1.0,0.3,30,,43.69101,3.69251,10,1309,440,0,3599,2985,1692,0.01065,0.3177,0.0,0.0,0.69214
Ego-SIMPLES-S01-Ego-facebook,30,2591.07586,snap-Ego,4039,88234,0.01082,8,4,1.0,0.3,30,,43.69101,3.69251,9,3226,407,0,3632,3120,1549,0.01956,0.28401,1e-05,0.0,0.60792
Ego-SIMPLES-S01-Ego-facebook,30,2591.07586,snap-Ego,4039,88234,0.01082,8,4,1.0,0.3,30,,43.69101,3.69251,8,730,4038,0,1,0,1,0.00371,0.17839,0.0,0.0,0.61905
Ego-SIMPLES-S01-Ego-facebook,30,2591.07586,snap-Ego,4039,88234,0.01082,8,4,1.0,0.3,30,,43.69101,3.69251,7,3639,4037,0,2,1,2,0.00297,0.23937,0.0,0.0,0.98485
Ego-SIMPLES-S01-Ego-facebook,30,2591.07586,snap-Ego,4039,88234,0.01082,8,4,1.0,0.3,30,,43.69101,3.69251,6,3377,441,0,3598,3151,1592,0.00768,0.28305,0.0,0.0,0.57204
Ego-SIMPLES-S01-Ego-facebook,30,2591.07586,snap-Ego,4039,88234,0.01082,8,4,1.0,0.3,30,,43.69101,3.69251,5,3138,4038,0,1,0,1,0.00471,0.28281,0.0,0.0,0.42105
Ego-SIMPLES-S01-Ego-facebook,30,2591.07586,snap-Ego,4039,88234,0.01082,8,4,1.0,0.3,30,,43.69101,3.69251,4,3141,4038,0,1,0,1,0.00272,0.28265,0.0,0.0,0.69091
Ego-SIMPLES-S01-Ego-facebook,30,2591.07586,snap-Ego,4039,88234,0.01082,8,4,1.0,0.3,30,,43.69101,3.69251,3,549,624,0,3415,3324,1719,0.00173,0.2938,2e-05,1e-05,0.52381
Ego-SIMPLES-S01-Ego-facebook,30,2591.07586,snap-Ego,4039,88234,0.01082,8,4,1.0,0.3,30,,43.69101,3.69251,2,470,1093,0,2946,2855,1512,0.00396,0.27032,0.0,0.0,0.66667
