simulation_name,num_simulations,elapsed_time,netowrk_model,number_of_nodes,number_of_edges,density,diameter,radius,gamma,beta,tmax,R0,average_degree,average_shortest_path,iteration_number,node,S,I,R,max_infection_time,max_infection_len,degree_centrality,closeness_centrality,betweenness_centrality,eigenvector_centrality,clustering_coefficient
SIMMONS-COMPLEX-S2-Simmons81-erdos_renyi,20,353.47436,erdos_renyi_gnp,1518,33228,0.02886,3,3,0.2,0.3,30,,43.77866,2.24583,20,269.0,0,0,1518,1587,1401,0.03164,0.45028,0.00072,0.02721,0.02482
SIMMONS-COMPLEX-S2-Simmons81-erdos_renyi,20,353.47436,erdos_renyi_gnp,1518,33228,0.02886,3,3,0.2,0.3,30,,43.77866,2.24583,19,70.0,0,3,1515,1583,1401,0.029,0.44789,0.00064,0.02481,0.03383
SIMMONS-COMPLEX-S2-Simmons81-erdos_renyi,20,353.47436,erdos_renyi_gnp,1518,33228,0.02886,3,3,0.2,0.3,30,,43.77866,2.24583,18,165.0,0,5,1513,1605,1395,0.03296,0.46067,0.00078,0.03013,0.02939
SIMMONS-COMPLEX-S2-Simmons81-erdos_renyi,20,353.47436,erdos_renyi_gnp,1518,33228,0.02886,3,3,0.2,0.3,30,,43.77866,2.24583,17,19.0,0,4,1514,1564,1386,0.02966,0.44644,0.00094,0.0262,0.02828
SIMMONS-COMPLEX-S2-Simmons81-erdos_renyi,20,353.47436,erdos_renyi_gnp,1518,33228,0.02886,3,3,0.2,0.3,30,,43.77866,2.24583,16,870.0,0,4,1514,1608,1386,0.03428,0.45845,0.00176,0.02947,0.01961
SIMMONS-COMPLEX-S2-Simmons81-erdos_renyi,20,353.47436,erdos_renyi_gnp,1518,33228,0.02886,3,3,0.2,0.3,30,,43.77866,2.24583,15,438.0,0,3,1515,1594,1382,0.02307,0.42756,0.00078,0.0201,0.03361
SIMMONS-COMPLEX-S2-Simmons81-erdos_renyi,20,353.47436,erdos_renyi_gnp,1518,33228,0.02886,3,3,0.2,0.3,30,,43.77866,2.24583,14,77.0,0,3,1515,1569,1399,0.02637,0.43718,0.00131,0.0227,0.02051
SIMMONS-COMPLEX-S2-Simmons81-erdos_renyi,20,353.47436,erdos_renyi_gnp,1518,33228,0.02886,3,3,0.2,0.3,30,,43.77866,2.24583,13,44.0,0,3,1515,1593,1399,0.03823,0.46908,0.00179,0.03386,0.02541
SIMMONS-COMPLEX-S2-Simmons81-erdos_renyi,20,353.47436,erdos_renyi_gnp,1518,33228,0.02886,3,3,0.2,0.3,30,,43.77866,2.24583,12,29.0,0,3,1515,1594,1400,0.0323,0.45216,0.00146,0.02802,0.02721
SIMMONS-COMPLEX-S2-Simmons81-erdos_renyi,20,353.47436,erdos_renyi_gnp,1518,33228,0.02886,3,3,0.2,0.3,30,,43.77866,2.24583,11,75.0,0,4,1514,1578,1406,0.03494,0.45998,0.00063,0.03125,0.0312
