simulation_name,num_simulations,elapsed_time,netowrk_model,number_of_nodes,number_of_edges,density,diameter,radius,gamma,beta,tmax,R0,average_degree,average_shortest_path,iteration_number,node,S,I,R,max_infection_time,max_infection_len,degree_centrality,closeness_centrality,betweenness_centrality,eigenvector_centrality,clustering_coefficient
Simul_FB03-Facebook03-facebook,100,138.01544,fb-03,224,224,0.00448,Found infinite path length because the digraph is not strongly connected,Found infinite path length because the digraph is not strongly connected,0.5,0.5,40,,2.0,0.00446,100,,223,0,1,0,1,,,,,
Simul_FB03-Facebook03-facebook,100,138.01544,fb-03,224,224,0.00448,Found infinite path length because the digraph is not strongly connected,Found infinite path length because the digraph is not strongly connected,0.5,0.5,40,,2.0,0.00446,99,,223,0,1,0,1,,,,,
Simul_FB03-Facebook03-facebook,100,138.01544,fb-03,224,224,0.00448,Found infinite path length because the digraph is not strongly connected,Found infinite path length because the digraph is not strongly connected,0.5,0.5,40,,2.0,0.00446,98,,223,0,1,0,1,,,,,
Simul_FB03-Facebook03-facebook,100,138.01544,fb-03,224,224,0.00448,Found infinite path length because the digraph is not strongly connected,Found infinite path length because the digraph is not strongly connected,0.5,0.5,40,,2.0,0.00446,97,,223,0,1,0,1,,,,,
Simul_FB03-Facebook03-facebook,100,138.01544,fb-03,224,224,0.00448,Found infinite path length because the digraph is not strongly connected,Found infinite path length because the digraph is not strongly connected,0.5,0.5,40,,2.0,0.00446,96,,223,0,1,0,1,,,,,
Simul_FB03-Facebook03-facebook,100,138.01544,fb-03,224,224,0.00448,Found infinite path length because the digraph is not strongly connected,Found infinite path length because the digraph is not strongly connected,0.5,0.5,40,,2.0,0.00446,95,,223,0,1,0,1,,,,,
Simul_FB03-Facebook03-facebook,100,138.01544,fb-03,224,224,0.00448,Found infinite path length because the digraph is not strongly connected,Found infinite path length because the digraph is not strongly connected,0.5,0.5,40,,2.0,0.00446,94,,223,0,1,0,1,,,,,
Simul_FB03-Facebook03-facebook,100,138.01544,fb-03,224,224,0.00448,Found infinite path length because the digraph is not strongly connected,Found infinite path length because the digraph is not strongly connected,0.5,0.5,40,,2.0,0.00446,93,,223,0,1,0,1,,,,,
Simul_FB03-Facebook03-facebook,100,138.01544,fb-03,224,224,0.00448,Found infinite path length because the digraph is not strongly connected,Found infinite path length because the digraph is not strongly connected,0.5,0.5,40,,2.0,0.00446,92,,223,0,1,0,1,,,,,
Simul_FB03-Facebook03-facebook,100,138.01544,fb-03,224,224,0.00448,Found infinite path length because the digraph is not strongly connected,Found infinite path length because the digraph is not strongly connected,0.5,0.5,40,,2.0,0.00446,91,,223,0,1,0,1,,,,,
Simul_FB03-Facebook03-facebook,100,138.01544,fb-03,224,224,0.00448,Found infinite path length because the digraph is not strongly connected,Found infinite path length because the digraph is not strongly connected,0.5,0.5,40,,2.0,0.00446,90,,223,0,1,0,1,,,,,
Simul_FB03-Facebook03-facebook,100,138.01544,fb-03,224,224,0.00448,Found infinite path length because the digraph is not strongly connected,Found infinite path length because the digraph is not strongly connected,0.5,0.5,40,,2.0,0.00446,89,,223,0,1,0,1,,,,,
Simul_FB03-Facebook03-facebook,100,138.01544,fb-03,224,224,0.00448,Found infinite path length because the digraph is not strongly connected,Found infinite path length because the digraph is not strongly connected,0.5,0.5,40,,2.0,0.00446,88,,223,0,1,0,1,,,,,
Simul_FB03-Facebook03-facebook,100,138.01544,fb-03,224,224,0.00448,Found infinite path length because the digraph is not strongly connected,Found infinite path length because the digraph is not strongly connected,0.5,0.5,40,,2.0,0.00446,87,,223,0,1,0,1,,,,,
Simul_FB03-Facebook03-facebook,100,138.01544,fb-03,224,224,0.00448,Found infinite path length because the digraph is not strongly connected,Found infinite path length because the digraph is not strongly connected,0.5,0.5,40,,2.0,0.00446,86,,223,0,1,0,1,,,,,
Simul_FB03-Facebook03-facebook,100,138.01544,fb-03,224,224,0.00448,Found infinite path length because the digraph is not strongly connected,Found infinite path length because the digraph is not strongly connected,0.5,0.5,40,,2.0,0.00446,85,,223,0,1,0,1,,,,,
Simul_FB03-Facebook03-facebook,100,138.01544,fb-03,224,224,0.00448,Found infinite path length because the digraph is not strongly connected,Found infinite path length because the digraph is not strongly connected,0.5,0.5,40,,2.0,0.00446,84,,223,0,1,0,1,,,,,
Simul_FB03-Facebook03-facebook,100,138.01544,fb-03,224,224,0.00448,Found infinite path length because the digraph is not strongly connected,Found infinite path length because the digraph is not strongly connected,0.5,0.5,40,,2.0,0.00446,83,,223,0,1,0,1,,,,,
Simul_FB03-Facebook03-facebook,100,138.01544,fb-03,224,224,0.00448,Found infinite path length because the digraph is not strongly connected,Found infinite path length because the digraph is not strongly connected,0.5,0.5,40,,2.0,0.00446,82,,223,0,1,0,1,,,,,
Simul_FB03-Facebook03-facebook,100,138.01544,fb-03,224,224,0.00448,Found infinite path length because the digraph is not strongly connected,Found infinite path length because the digraph is not strongly connected,0.5,0.5,40,,2.0,0.00446,81,,223,0,1,0,1,,,,,
