simulation_name,num_simulations,elapsed_time,netowrk_model,number_of_nodes,number_of_edges,density,diameter,radius,gamma,beta,tmax,R0,average_degree,average_shortest_path,iteration_number,node,S,I,R,max_infection_time,max_infection_len,degree_centrality,closeness_centrality,betweenness_centrality,eigenvector_centrality,clustering_coefficient
Ego-simples-f01-Ego-erdos_renyi,10,1081.64596,erdos_renyi_gnp,4039,88829,0.01089,4,3,0.1,0.3,10,,43.98564,2.60176,10,2047,0,1549,2490,4115,3856,0.00842,0.37316,0.00028,0.01172,0.00713
Ego-simples-f01-Ego-erdos_renyi,10,1081.64596,erdos_renyi_gnp,4039,88829,0.01089,4,3,0.1,0.3,10,,43.98564,2.60176,9,967,0,1686,2353,4175,3832,0.00916,0.37774,0.00029,0.0133,0.01201
Ego-simples-f01-Ego-erdos_renyi,10,1081.64596,erdos_renyi_gnp,4039,88829,0.01089,4,3,0.1,0.3,10,,43.98564,2.60176,8,792,0,1565,2474,4168,3859,0.01238,0.39117,0.00081,0.01787,0.00735
Ego-simples-f01-Ego-erdos_renyi,10,1081.64596,erdos_renyi_gnp,4039,88829,0.01089,4,3,0.1,0.3,10,,43.98564,2.60176,7,3425,0,1561,2478,4133,3846,0.01412,0.39472,0.00065,0.01949,0.01253
Ego-simples-f01-Ego-erdos_renyi,10,1081.64596,erdos_renyi_gnp,4039,88829,0.01089,4,3,0.1,0.3,10,,43.98564,2.60176,6,229,0,1622,2417,4165,3850,0.0109,0.38439,0.00029,0.01533,0.01163
Ego-simples-f01-Ego-erdos_renyi,10,1081.64596,erdos_renyi_gnp,4039,88829,0.01089,4,3,0.1,0.3,10,,43.98564,2.60176,5,737,0,1678,2361,4166,3859,0.01238,0.3909,0.00078,0.01778,0.01469
Ego-simples-f01-Ego-erdos_renyi,10,1081.64596,erdos_renyi_gnp,4039,88829,0.01089,4,3,0.1,0.3,10,,43.98564,2.60176,4,3847,0,1615,2424,4132,3833,0.00817,0.37344,0.00011,0.01179,0.01894
Ego-simples-f01-Ego-erdos_renyi,10,1081.64596,erdos_renyi_gnp,4039,88829,0.01089,4,3,0.1,0.3,10,,43.98564,2.60176,3,1090,0,1636,2403,4155,3852,0.00892,0.37682,0.00017,0.0131,0.00952
Ego-simples-f01-Ego-erdos_renyi,10,1081.64596,erdos_renyi_gnp,4039,88829,0.01089,4,3,0.1,0.3,10,,43.98564,2.60176,2,2393,0,1528,2511,4152,3861,0.00792,0.37254,0.00044,0.01145,0.00605
Ego-simples-f01-Ego-erdos_renyi,10,1081.64596,erdos_renyi_gnp,4039,88829,0.01089,4,3,0.1,0.3,10,,43.98564,2.60176,1,3431,0,1602,2437,4144,3863,0.01114,0.38556,0.00038,0.01599,0.01212
Ego-simples-f01-Ego-barabasi_albert,10,1076.85042,barabasi_albert,4039,88374,0.01084,4,3,0.1,0.3,10,,43.76034,2.50971,10,2113,0,1579,2460,4153,3812,0.00693,0.38531,8e-05,0.00728,0.03704
