simulation_name,num_simulations,elapsed_time,netowrk_model,number_of_nodes,number_of_edges,density,diameter,radius,gamma,beta,tmax,R0,average_degree,average_shortest_path,iteration_number,node,S,I,R,max_infection_time,max_infection_len,degree_centrality,closeness_centrality,betweenness_centrality,eigenvector_centrality,clustering_coefficient
Ego-SIMPLES-S05-Ego-facebook,30,2580.95651,snap-Ego,4039,88234,0.01082,8,4,0.6,0.3,30,,43.69101,3.69251,30,1494,490,0,3549,4014,1863,0.00644,0.33527,7e-05,0.0,0.61846
Ego-SIMPLES-S05-Ego-facebook,30,2580.95651,snap-Ego,4039,88234,0.01082,8,4,0.6,0.3,30,,43.69101,3.69251,29,3772,156,0,3883,3990,2241,0.00198,0.23932,0.0,0.0,0.5
Ego-SIMPLES-S05-Ego-facebook,30,2580.95651,snap-Ego,4039,88234,0.01082,8,4,0.6,0.3,30,,43.69101,3.69251,28,1109,224,0,3815,3201,1976,0.00941,0.33494,0.00014,1e-05,0.49787
Ego-SIMPLES-S05-Ego-facebook,30,2580.95651,snap-Ego,4039,88234,0.01082,8,4,0.6,0.3,30,,43.69101,3.69251,27,796,168,0,3871,3545,2276,0.00173,0.1783,0.0,0.0,0.66667
Ego-SIMPLES-S05-Ego-facebook,30,2580.95651,snap-Ego,4039,88234,0.01082,8,4,0.6,0.3,30,,43.69101,3.69251,26,241,4038,0,1,0,1,0.0005,0.26112,0.0,0.0,1.0
Ego-SIMPLES-S05-Ego-facebook,30,2580.95651,snap-Ego,4039,88234,0.01082,8,4,0.6,0.3,30,,43.69101,3.69251,25,959,381,0,3658,3956,2171,0.01139,0.31606,0.0,2e-05,0.64928
Ego-SIMPLES-S05-Ego-facebook,30,2580.95651,snap-Ego,4039,88234,0.01082,8,4,0.6,0.3,30,,43.69101,3.69251,24,448,225,0,3814,3792,2143,0.00074,0.27008,0.0,0.0,1.0
Ego-SIMPLES-S05-Ego-facebook,30,2580.95651,snap-Ego,4039,88234,0.01082,8,4,0.6,0.3,30,,43.69101,3.69251,23,2255,4038,0,1,0,1,0.00248,0.25995,0.0,0.00063,0.75556
Ego-SIMPLES-S05-Ego-facebook,30,2580.95651,snap-Ego,4039,88234,0.01082,8,4,0.6,0.3,30,,43.69101,3.69251,22,303,4038,0,1,0,1,0.0052,0.26144,0.0,0.0,0.58095
Ego-SIMPLES-S05-Ego-facebook,30,2580.95651,snap-Ego,4039,88234,0.01082,8,4,0.6,0.3,30,,43.69101,3.69251,21,3229,4038,0,1,0,1,0.00347,0.28271,0.0,0.0,0.65934
Ego-SIMPLES-S05-Ego-facebook,30,2580.95651,snap-Ego,4039,88234,0.01082,8,4,0.6,0.3,30,,43.69101,3.69251,20,664,272,0,3767,3544,2109,0.00421,0.27014,0.0,0.0,0.73529
Ego-SIMPLES-S05-Ego-facebook,30,2580.95651,snap-Ego,4039,88234,0.01082,8,4,0.6,0.3,30,,43.69101,3.69251,19,1208,4038,0,1,0,1,0.00074,0.315,0.0,0.0,1.0
Ego-SIMPLES-S05-Ego-facebook,30,2580.95651,snap-Ego,4039,88234,0.01082,8,4,0.6,0.3,30,,43.69101,3.69251,18,1755,319,0,3720,3202,1949,0.0005,0.31498,0.0,0.0,1.0
Ego-SIMPLES-S05-Ego-facebook,30,2580.95651,snap-Ego,4039,88234,0.01082,8,4,0.6,0.3,30,,43.69101,3.69251,17,630,199,0,3840,3588,2259,0.00966,0.27297,6e-05,0.0,0.35358
Ego-SIMPLES-S05-Ego-facebook,30,2580.95651,snap-Ego,4039,88234,0.01082,8,4,0.6,0.3,30,,43.69101,3.69251,16,203,225,0,3814,3731,2148,0.01412,0.26205,1e-05,0.0,0.42857
Ego-SIMPLES-S05-Ego-facebook,30,2580.95651,snap-Ego,4039,88234,0.01082,8,4,0.6,0.3,30,,43.69101,3.69251,15,3069,612,0,3427,2933,1818,0.00396,0.28275,0.0,0.0,0.51667
Ego-SIMPLES-S05-Ego-facebook,30,2580.95651,snap-Ego,4039,88234,0.01082,8,4,0.6,0.3,30,,43.69101,3.69251,14,3327,380,0,3659,3312,1977,0.01238,0.28343,1e-05,0.0,0.20163
Ego-SIMPLES-S05-Ego-facebook,30,2580.95651,snap-Ego,4039,88234,0.01082,8,4,0.6,0.3,30,,43.69101,3.69251,13,3359,424,0,3615,3908,2045,0.00446,0.28279,0.0,0.0,0.57516
Ego-SIMPLES-S05-Ego-facebook,30,2580.95651,snap-Ego,4039,88234,0.01082,8,4,0.6,0.3,30,,43.69101,3.69251,12,2058,199,0,3840,3943,1964,0.01882,0.26106,3e-05,0.03073,0.72491
Ego-SIMPLES-S05-Ego-facebook,30,2580.95651,snap-Ego,4039,88234,0.01082,8,4,0.6,0.3,30,,43.69101,3.69251,11,1278,396,0,3643,3568,2207,0.00892,0.31633,1e-05,1e-05,0.67937
Ego-SIMPLES-S05-Ego-facebook,30,2580.95651,snap-Ego,4039,88234,0.01082,8,4,0.6,0.3,30,,43.69101,3.69251,10,2653,235,0,3804,3359,1922,0.01783,0.28657,2e-05,0.00363,0.77308
Ego-SIMPLES-S05-Ego-facebook,30,2580.95651,snap-Ego,4039,88234,0.01082,8,4,0.6,0.3,30,,43.69101,3.69251,9,799,3851,0,188,191,114,0.00297,0.17834,0.0,0.0,0.45455
Ego-SIMPLES-S05-Ego-facebook,30,2580.95651,snap-Ego,4039,88234,0.01082,8,4,0.6,0.3,30,,43.69101,3.69251,8,3940,158,0,3881,3763,2252,0.00272,0.23936,0.0,0.0,0.72727
Ego-SIMPLES-S05-Ego-facebook,30,2580.95651,snap-Ego,4039,88234,0.01082,8,4,0.6,0.3,30,,43.69101,3.69251,7,3226,426,0,3613,3338,1893,0.01956,0.28401,0.0,0.0,0.60792
Ego-SIMPLES-S05-Ego-facebook,30,2580.95651,snap-Ego,4039,88234,0.01082,8,4,0.6,0.3,30,,43.69101,3.69251,6,1160,477,0,3562,3715,2122,0.02179,0.3182,2e-05,4e-05,0.56139
Ego-SIMPLES-S05-Ego-facebook,30,2580.95651,snap-Ego,4039,88234,0.01082,8,4,0.6,0.3,30,,43.69101,3.69251,5,2025,241,0,3798,3650,2083,0.00743,0.26028,0.0,0.00075,0.78621
Ego-SIMPLES-S05-Ego-facebook,30,2580.95651,snap-Ego,4039,88234,0.01082,8,4,0.6,0.3,30,,43.69101,3.69251,4,2080,191,0,3848,4198,2083,0.00223,0.25993,0.0,0.00068,0.58333
Ego-SIMPLES-S05-Ego-facebook,30,2580.95651,snap-Ego,4039,88234,0.01082,8,4,0.6,0.3,30,,43.69101,3.69251,3,3947,171,0,3868,4008,1965,0.00792,0.23966,1e-05,0.0,0.4375
Ego-SIMPLES-S05-Ego-facebook,30,2580.95651,snap-Ego,4039,88234,0.01082,8,4,0.6,0.3,30,,43.69101,3.69251,2,3421,364,0,3675,3754,1871,0.00495,0.28283,0.0,0.0,0.46316
Ego-SIMPLES-S05-Ego-facebook,30,2580.95651,snap-Ego,4039,88234,0.01082,8,4,0.6,0.3,30,,43.69101,3.69251,1,1969,260,0,3779,3624,1995,0.00099,0.25985,0.0,0.0007,1.0
