simulation_name,num_simulations,elapsed_time,netowrk_model,number_of_nodes,number_of_edges,density,diameter,radius,gamma,beta,tmax,R0,average_degree,average_shortest_path,iteration_number,node,S,I,R,max_infection_time,max_infection_len,degree_centrality,closeness_centrality,betweenness_centrality,eigenvector_centrality,clustering_coefficient
FB02-COMPLEX-S7-Facebook02-erdos_renyi,20,40.45769,erdos_renyi_gnp,333,4971,0.08993,3,2,0.7,0.3,30,,29.85586,1.97301,20,113.0,0,0,333,375,239,0.04819,0.45856,0.00056,0.02723,0.125
FB02-COMPLEX-S7-Facebook02-erdos_renyi,20,40.45769,erdos_renyi_gnp,333,4971,0.08993,3,2,0.7,0.3,30,,29.85586,1.97301,19,107.0,0,0,333,360,238,0.10241,0.51473,0.00418,0.06428,0.1016
FB02-COMPLEX-S7-Facebook02-erdos_renyi,20,40.45769,erdos_renyi_gnp,333,4971,0.08993,3,2,0.7,0.3,30,,29.85586,1.97301,18,133.0,0,0,333,377,223,0.10241,0.51473,0.00386,0.06195,0.08913
FB02-COMPLEX-S7-Facebook02-erdos_renyi,20,40.45769,erdos_renyi_gnp,333,4971,0.08993,3,2,0.7,0.3,30,,29.85586,1.97301,17,78.0,0,0,333,354,242,0.09639,0.51794,0.00318,0.05777,0.09677
FB02-COMPLEX-S7-Facebook02-erdos_renyi,20,40.45769,erdos_renyi_gnp,333,4971,0.08993,3,2,0.7,0.3,30,,29.85586,1.97301,16,78.0,0,0,333,343,239,0.09639,0.51794,0.00206,0.05777,0.09677
FB02-COMPLEX-S7-Facebook02-erdos_renyi,20,40.45769,erdos_renyi_gnp,333,4971,0.08993,3,2,0.7,0.3,30,,29.85586,1.97301,15,127.0,0,0,333,341,241,0.08735,0.51473,0.00222,0.0547,0.11084
FB02-COMPLEX-S7-Facebook02-erdos_renyi,20,40.45769,erdos_renyi_gnp,333,4971,0.08993,3,2,0.7,0.3,30,,29.85586,1.97301,14,36.0,0,0,333,376,240,0.07831,0.49626,0.00226,0.04391,0.06462
FB02-COMPLEX-S7-Facebook02-erdos_renyi,20,40.45769,erdos_renyi_gnp,333,4971,0.08993,3,2,0.7,0.3,30,,29.85586,1.97301,13,36.0,0,0,333,379,263,0.07831,0.49626,0.0008,0.04391,0.06462
FB02-COMPLEX-S7-Facebook02-erdos_renyi,20,40.45769,erdos_renyi_gnp,333,4971,0.08993,3,2,0.7,0.3,30,,29.85586,1.97301,12,216.0,0,0,333,364,246,0.09337,0.51314,0.00218,0.0591,0.07742
FB02-COMPLEX-S7-Facebook02-erdos_renyi,20,40.45769,erdos_renyi_gnp,333,4971,0.08993,3,2,0.7,0.3,30,,29.85586,1.97301,11,62.0,0,0,333,359,221,0.0753,0.50456,0.00107,0.04481,0.12333
